partition,group,zones,boxes,cargo_kg,transport_sorties,relay_sorties,work_seconds,energy_kwh,need_A_aircraft,occupancy_A_aircraft,need_B_aircraft,occupancy_B_aircraft,need_C_aircraft,occupancy_C_aircraft,need_A_batteries,occupancy_A_batteries,need_B_batteries,occupancy_B_batteries,need_C_batteries,occupancy_C_batteries,need_relay_aircraft,occupancy_relay_aircraft,need_relay_components,occupancy_relay_components
P1,G1,S001,15,154.0,3,0,4303.323232347616,6.561812666999558,1,0.42994947267198214,0,0.0,2,0.4898834005063665,1,0.7137446431037937,0,0.0,2,0.9977102499763554,0,0.0,0,0.0
P1,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S011|S012|S013|S014|S015,65,604.0,21,4,51869.38059997193,65.59090071892959,4,0.5866250406397133,2,0.6423836250520999,2,0.5220046513992728,6,0.6315383510719489,4,0.6261489103348452,4,0.5296719892219759,2,0.6970265038769482,3,0.5416151743542285
P2,G1,S001|S011,18,179.0,4,0,5492.953518084055,7.6389839215292845,1,0.24605424961156797,1,0.22302482465090018,2,0.28035362332149716,1,0.4084663750876713,1,0.435515592469847,2,0.5709760390263168,0,0.0,0,0.0
P2,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,62,579.0,20,4,50679.7503142355,64.51372946439987,4,0.5866250406397133,2,0.5743570307030664,2,0.5220046513992728,6,0.6315383510719489,4,0.5597288546571876,4,0.5296719892219759,2,0.6970265038769482,3,0.5416151743542285
P3,G1,S001|S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,77,733.0,23,4,54983.07354658311,71.07554213139943,4,0.6241505328184028,2,0.5743570307030664,2,0.6930304754332183,6,0.673068221788962,4,0.5597288546571876,4,0.7038299801571091,2,0.6970265038769482,3,0.5416151743542285
P3,G2,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P4,G1,S001,15,154.0,3,0,4303.323232347616,6.561812666999558,1,0.42994947267198214,0,0.0,2,0.4898834005063665,1,0.7137446431037937,0,0.0,2,0.9977102499763554,0,0.0,0,0.0
P4,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,62,579.0,20,4,50679.7503142355,64.51372946439987,4,0.5866250406397133,2,0.5743570307030664,2,0.5220046513992728,6,0.6315383510719489,4,0.5597288546571876,4,0.5296719892219759,2,0.6970265038769482,3,0.5416151743542285
P4,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
