sortie,phase,phase_index,start,end,mode,relay_sortie,margin_lower_db,proof,status
T010,handoff,7,3275.9456798350275,3599.9456798350275,relay,R001,2.916287346872787,obstruction_upper_bound,PASS
T010,climb,8,3599.9456798350275,3661.277869776434,relay,R001,2.916287346872787,obstruction_upper_bound,PASS
T010,cruise,9,3661.277869776434,3963.532645483523,relay,R001,5.684936344501038,independent_swept_cells,PASS
T010,descent,10,3963.532645483523,4150.5978829102805,direct,,20.962509130395112,obstruction_upper_bound,PASS
T011,climb,0,360.0,459.796787516276,direct,,23.02154674108874,obstruction_upper_bound,PASS
T011,cruise,1,459.796787516276,731.0,direct,,1.6635946786496554,obstruction_upper_bound,PASS
T011,cruise,1,731.0,1076.33339936026,relay,R005,0.6379286577039203,independent_swept_cells,PASS
T011,descent,2,1076.33339936026,1135.2495443797914,relay,R005,0.6259912995168424,independent_swept_cells,PASS
T011,handoff,3,1135.2495443797914,1345.2495443797914,relay,R005,0.6259912995168424,independent_swept_cells,PASS
T011,climb,4,1345.2495443797914,1394.3463318960673,relay,R005,0.6259912995168424,independent_swept_cells,PASS
T011,cruise,5,1394.3463318960673,1626.0,relay,R005,0.6379286577039203,independent_swept_cells,PASS
T011,cruise,5,1626.0,2010.8829437400514,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T011,descent,6,2010.8829437400514,2130.6390887595826,direct,,23.02154674108874,obstruction_upper_bound,PASS
T012,climb,0,1910.0,1983.4072314453124,direct,,27.674459657897643,obstruction_upper_bound,PASS
T012,cruise,1,1983.4072314453124,2479.091781332586,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T012,descent,2,2479.091781332586,2524.9508206392265,relay,R003,0.28939259213529667,obstruction_upper_bound,PASS
T012,handoff,3,2524.9508206392265,2920.9508206392265,relay,R003,0.28939259213529667,obstruction_upper_bound,PASS
T012,climb,4,2920.9508206392265,2957.638052084539,relay,R003,0.28939259213529667,obstruction_upper_bound,PASS
T012,cruise,5,2957.638052084539,3072.0,relay,R003,0.28939259213529667,obstruction_upper_bound,PASS
T012,cruise,5,3072.0,3144.0,relay,R003,0.28939259213529667,obstruction_upper_bound,PASS
T012,cruise,5,3144.0,3453.322601971812,relay,R001,1.1990320941146706,independent_swept_cells,PASS
T012,descent,6,3453.322601971812,3545.081641278453,direct,,27.67445965789763,obstruction_upper_bound,PASS
