partition,group,zones,boxes,cargo_kg,transport_sorties,relay_sorties,work_seconds,energy_kwh,need_A_aircraft,occupancy_A_aircraft,need_B_aircraft,occupancy_B_aircraft,need_C_aircraft,occupancy_C_aircraft,need_A_batteries,occupancy_A_batteries,need_B_batteries,occupancy_B_batteries,need_C_batteries,occupancy_C_batteries,need_relay_aircraft,occupancy_relay_aircraft,need_relay_components,occupancy_relay_components
P135_26_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.6367732070600898,1,0.30388010479386957,0,0.0,1,0.33090132795501387,1,0.5067853359515514,0,0.0,1,0.6687774320703714,0,0.0,0,0.0
P135_2_46,G1,S001|S003|S005|S007|S010|S012|S013|S014|S015,49,464.0,15,3,34594.590581045406,39.49676896440652,4,0.3406740277401683,2,0.44842582736751135,2,0.3044767951267221,4,0.5531912899894517,4,0.4341037248934003,2,0.6084991586518957,2,0.46894754277171324,2,0.5467300097452771
P135_2_46,G2,S002|S004|S008|S009,22,210.0,6,1,16189.08240835624,24.527120056076388,2,0.3419143868377484,2,0.33185299312737765,2,0.38040638100677443,2,0.5608017022301365,2,0.6611539086107272,2,0.8106108738178819,1,0.7297407659260883,1,0.8430017725472096
P135_2_46,G3,S006|S011,9,84.0,3,0,4028.5001681551175,5.54265225471646,1,0.1667582097527402,0,0.0,1,0.34371156228370386,1,0.27810512770998164,0,0.0,1,0.7001280008260024,0,0.0,0,0.0
P136_245,G1,S001|S003|S005|S007|S011|S015,40,389.0,12,2,25288.853261133332,31.821783943651823,4,0.3406740277401683,1,0.16289831110765185,2,0.37308016767142876,4,0.5531912899894517,1,0.319969024727845,2,0.7494623728499751,1,0.5045341732216606,1,0.5929936061577477
P136_245,G2,S002|S004|S006|S008|S009|S010|S012|S013|S014,40,369.0,12,2,29523.319896423433,37.74475733154755,2,0.3406094245505702,2,0.689086489524206,2,0.3769495460981884,3,0.37399651720652405,4,0.6726798814304286,3,0.5287392458754523,2,0.5332807747858511,2,0.6159565642267127
P136_24_5,G1,S001|S003|S005|S007|S011|S015,40,389.0,12,2,25288.853261133332,31.821783943651823,4,0.3406740277401683,1,0.16289831110765185,2,0.37308016767142876,4,0.5531912899894517,1,0.319969024727845,2,0.7494623728499751,1,0.5045341732216606,1,0.5929936061577477
P136_24_5,G2,S002|S004|S006|S008|S009,28,269.0,8,1,18938.13170565122,28.16389326313648,2,0.3406094245505702,2,0.24832972311827134,2,0.3769495460981884,3,0.37399651720652405,2,0.49474969478682596,3,0.5287392458754523,1,0.546074093359113,1,0.6308287136181021
P136_24_5,G3,S010|S012|S013|S014,12,100.0,4,1,10585.188190772213,9.580864068411065,0,0.0,2,0.6358061564416764,0,0.0,0,0.0,4,0.6135165234362474,0,0.0,1,0.7508203032460034,1,0.8670840713570843
P136_25_4,G1,S001|S003|S005|S007|S011|S015,40,389.0,12,2,25288.853261133332,31.821783943651823,4,0.3406740277401683,1,0.16289831110765185,2,0.37308016767142876,4,0.5531912899894517,1,0.319969024727845,2,0.7494623728499751,1,0.5045341732216606,1,0.5929936061577477
P136_25_4,G2,S002|S004|S008|S009|S010|S012|S013|S014,34,310.0,10,2,26774.270599128453,34.10798412448745,2,0.2558587891988091,2,0.689086489524206,2,0.2846628272886369,2,0.4196548903375729,4,0.6726798814304286,2,0.6065902011454468,2,0.5332807747858511,2,0.6159565642267127
P136_25_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.6367732070600898,1,0.30388010479386957,0,0.0,1,0.33090132795501387,1,0.5067853359515514,0,0.0,1,0.6687774320703714,0,0.0,0,0.0
P136_2_45,G1,S001|S003|S005|S007|S011|S015,40,389.0,12,2,25288.853261133332,31.821783943651823,4,0.3406740277401683,1,0.16289831110765185,2,0.37308016767142876,4,0.5531912899894517,1,0.319969024727845,2,0.7494623728499751,1,0.5045341732216606,1,0.5929936061577477
P136_2_45,G2,S002|S004|S008|S009,22,210.0,6,1,16189.08240835624,24.527120056076388,2,0.3419143868377484,2,0.33185299312737765,2,0.38040638100677443,2,0.5608017022301365,2,0.6611539086107272,2,0.8106108738178819,1,0.7297407659260883,1,0.8430017725472096
P136_2_45,G3,S006|S010|S012|S013|S014,18,159.0,6,1,13334.237488067194,13.217637275471155,1,0.24451116727435787,2,0.6358061564416764,1,0.26625326460841664,1,0.4077748825810635,4,0.6135165234362474,1,0.5381186460798305,1,0.7508203032460034,1,0.8670840713570843
P13_2456,G1,S001|S003|S005|S007|S015,37,364.0,11,2,24009.402390273197,29.915904895995453,4,0.3406740277401683,1,0.16289831110765185,2,0.3044767951267221,4,0.5531912899894517,1,0.319969024727845,2,0.6084991586518957,1,0.5045341732216606,1,0.5929936061577477
P13_2456,G2,S002|S004|S006|S008|S009|S010|S011|S012|S013|S014,43,394.0,13,2,30802.77076728357,39.65063637920391,2,0.33509729825160445,2,0.6779349138853926,2,0.451911873139162,3,0.367944083275972,4,0.6617938160489132,3,0.6312251160045781,2,0.5246506231471859,2,0.6059884596119487
P13_245_6,G1,S001|S003|S005|S007|S015,37,364.0,11,2,24009.402390273197,29.915904895995453,4,0.3406740277401683,1,0.16289831110765185,2,0.3044767951267221,4,0.5531912899894517,1,0.319969024727845,2,0.6084991586518957,1,0.5045341732216606,1,0.5929936061577477
P13_245_6,G2,S002|S004|S006|S008|S009|S010|S012|S013|S014,40,369.0,12,2,29523.319896423433,37.74475733154755,2,0.3406094245505702,2,0.689086489524206,2,0.3769495460981884,3,0.37399651720652405,4,0.6726798814304286,3,0.5287392458754523,2,0.5332807747858511,2,0.6159565642267127
P13_245_6,G3,S011,3,25.0,1,0,1279.450870860137,1.9058790476563696,0,0.0,0,0.0,1,0.4866757113547819,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
P13_246_5,G1,S001|S003|S005|S007|S015,37,364.0,11,2,24009.402390273197,29.915904895995453,4,0.3406740277401683,1,0.16289831110765185,2,0.3044767951267221,4,0.5531912899894517,1,0.319969024727845,2,0.6084991586518957,1,0.5045341732216606,1,0.5929936061577477
P13_246_5,G2,S002|S004|S006|S008|S009|S011,31,294.0,9,1,20217.58257651136,30.06977231079285,2,0.33509729825160445,2,0.24431097114327457,2,0.451911873139162,3,0.367944083275972,2,0.4867430965911414,3,0.6312251160045781,1,0.5372369057940293,1,0.620619931089359
P13_246_5,G3,S010|S012|S013|S014,12,100.0,4,1,10585.188190772213,9.580864068411065,0,0.0,2,0.6358061564416764,0,0.0,0,0.0,4,0.6135165234362474,0,0.0,1,0.7508203032460034,1,0.8670840713570843
P13_24_56,G1,S001|S003|S005|S007|S015,37,364.0,11,2,24009.402390273197,29.915904895995453,4,0.3406740277401683,1,0.16289831110765185,2,0.3044767951267221,4,0.5531912899894517,1,0.319969024727845,2,0.6084991586518957,1,0.5045341732216606,1,0.5929936061577477
P13_24_56,G2,S002|S004|S006|S008|S009,28,269.0,8,1,18938.13170565122,28.16389326313648,2,0.3406094245505702,2,0.24832972311827134,2,0.3769495460981884,3,0.37399651720652405,2,0.49474969478682596,3,0.5287392458754523,1,0.546074093359113,1,0.6308287136181021
P13_24_56,G3,S010|S011|S012|S013|S014,15,125.0,5,1,11864.63906163235,11.486743116067435,0,0.0,2,0.4336239427421181,1,0.16212510043878334,0,0.0,4,0.41842226775334246,1,0.3331275768570166,1,0.5120643405003426,1,0.5913569881345385
P13_256_4,G1,S001|S003|S005|S007|S015,37,364.0,11,2,24009.402390273197,29.915904895995453,4,0.3406740277401683,1,0.16289831110765185,2,0.3044767951267221,4,0.5531912899894517,1,0.319969024727845,2,0.6084991586518957,1,0.5045341732216606,1,0.5929936061577477
P13_256_4,G2,S002|S004|S008|S009|S010|S011|S012|S013|S014,37,335.0,11,2,28053.72146998859,36.01386317214382,2,0.2517181933752343,2,0.6779349138853926,2,0.3611186422167017,2,0.4128635610589672,4,0.6617938160489132,3,0.5088916413482495,2,0.5246506231471859,2,0.6059884596119487
P13_256_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.6367732070600898,1,0.30388010479386957,0,0.0,1,0.33090132795501387,1,0.5067853359515514,0,0.0,1,0.6687774320703714,0,0.0,0,0.0
P13_25_46,G1,S001|S003|S005|S007|S015,37,364.0,11,2,24009.402390273197,29.915904895995453,4,0.3406740277401683,1,0.16289831110765185,2,0.3044767951267221,4,0.5531912899894517,1,0.319969024727845,2,0.6084991586518957,1,0.5045341732216606,1,0.5929936061577477
P13_25_46,G2,S002|S004|S008|S009|S010|S012|S013|S014,34,310.0,10,2,26774.270599128453,34.10798412448745,2,0.2558587891988091,2,0.689086489524206,2,0.2846628272886369,2,0.4196548903375729,4,0.6726798814304286,2,0.6065902011454468,2,0.5332807747858511,2,0.6159565642267127
P13_25_46,G3,S006|S011,9,84.0,3,0,4028.5001681551175,5.54265225471646,1,0.1667582097527402,0,0.0,1,0.34371156228370386,1,0.27810512770998164,0,0.0,1,0.7001280008260024,0,0.0,0,0.0
P13_26_45,G1,S001|S003|S005|S007|S015,37,364.0,11,2,24009.402390273197,29.915904895995453,4,0.3406740277401683,1,0.16289831110765185,2,0.3044767951267221,4,0.5531912899894517,1,0.319969024727845,2,0.6084991586518957,1,0.5045341732216606,1,0.5929936061577477
P13_26_45,G2,S002|S004|S008|S009|S011,25,235.0,7,1,17468.533279216375,26.432999103732758,2,0.33456011906896166,2,0.32471513679467473,2,0.47996489374902745,2,0.5487393672066355,2,0.6469330888164125,3,0.6763708488439376,1,0.7140447051546921,1,0.8248695704418446
P13_26_45,G3,S006|S010|S012|S013|S014,18,159.0,6,1,13334.237488067194,13.217637275471155,1,0.24451116727435787,2,0.6358061564416764,1,0.26625326460841664,1,0.4077748825810635,4,0.6135165234362474,1,0.5381186460798305,1,0.7508203032460034,1,0.8670840713570843
P13_2_456,G1,S001|S003|S005|S007|S015,37,364.0,11,2,24009.402390273197,29.915904895995453,4,0.3406740277401683,1,0.16289831110765185,2,0.3044767951267221,4,0.5531912899894517,1,0.319969024727845,2,0.6084991586518957,1,0.5045341732216606,1,0.5929936061577477
P13_2_456,G2,S002|S004|S008|S009,22,210.0,6,1,16189.08240835624,24.527120056076388,2,0.3419143868377484,2,0.33185299312737765,2,0.38040638100677443,2,0.5608017022301365,2,0.6611539086107272,2,0.8106108738178819,1,0.7297407659260883,1,0.8430017725472096
P13_2_456,G3,S006|S010|S011|S012|S013|S014,21,184.0,7,1,14613.688358927331,15.123516323127525,1,0.1667582097527402,2,0.4336239427421181,1,0.34371156228370386,1,0.27810512770998164,4,0.41842226775334246,1,0.7001280008260024,1,0.5120643405003426,1,0.5913569881345385
P1456_23,G1,S001|S006|S010|S011|S012|S013|S014,36,338.0,10,1,18917.011591274946,21.70912899887854,2,0.16653371348758172,2,0.4336239427421181,2,0.3613481053495142,2,0.27709472977927646,4,0.41842226775334246,3,0.49093184288300684,1,0.5120643405003426,1,0.5913569881345385
P1456_23,G2,S002|S003|S004|S005|S007|S008|S009|S015,44,420.0,14,3,35895.16156628182,47.85741227632082,4,0.4120018503397537,2,0.288209941203174,2,0.38112106407595203,6,0.44632146291689956,3,0.3812773422610727,3,0.5243965386919746,2,0.4795993349376081,2,0.5591126486571466
P1456_2_3,G1,S001|S006|S010|S011|S012|S013|S014,36,338.0,10,1,18917.011591274946,21.70912899887854,2,0.16653371348758172,2,0.4336239427421181,2,0.3613481053495142,2,0.27709472977927646,4,0.41842226775334246,3,0.49093184288300684,1,0.5120643405003426,1,0.5913569881345385
P1456_2_3,G2,S002|S004|S008|S009,22,210.0,6,1,16189.08240835624,24.527120056076388,2,0.3419143868377484,2,0.33185299312737765,2,0.38040638100677443,2,0.5608017022301365,2,0.6611539086107272,2,0.8106108738178819,1,0.7297407659260883,1,0.8430017725472096
P1456_2_3,G3,S003|S005|S007|S015,22,210.0,8,2,19706.079157925582,23.330292220244434,4,0.3054870852005814,1,0.16289831110765185,1,0.2882182450959758,4,0.49477863143040385,1,0.319969024727845,1,0.5630884893872299,1,0.5045341732216606,1,0.5929936061577477
