sortie,phase,phase_index,start,end,mode,relay_sortie,margin_lower_db,proof,status
T011,descent,6,1665.4013608586924,1844.5388901555675,direct,,19.320069836068832,obstruction_upper_bound,PASS
T012,climb,0,2177.0,2273.2861987304686,direct,,25.069118629420267,obstruction_upper_bound,PASS
T012,cruise,1,2273.2861987304686,2485.35479302591,direct,,1.8735394127871192,obstruction_upper_bound,PASS
T012,descent,2,2485.35479302591,2512.162541438996,direct,,1.8735394127871192,obstruction_upper_bound,PASS
T012,handoff,3,2512.162541438996,2800.162541438996,direct,,1.882429799933238,obstruction_upper_bound,PASS
T012,climb,4,2800.162541438996,2909.436828548371,direct,,1.811985579259483,obstruction_upper_bound,PASS
T012,cruise,5,2909.436828548371,3014.0,direct,,0.08972613185833112,obstruction_upper_bound,PASS
T012,cruise,5,3014.0,3077.2028209483087,relay,R001,3.2126644095297436,obstruction_upper_bound,PASS
T012,descent,6,3077.2028209483087,3192.0,relay,R001,2.9330623541553607,obstruction_upper_bound,PASS
T012,descent,6,3192.0,3196.9456798350275,relay,R001,2.916287346872787,obstruction_upper_bound,PASS
T012,handoff,7,3196.9456798350275,3484.9456798350275,relay,R001,2.916287346872787,obstruction_upper_bound,PASS
T012,climb,8,3484.9456798350275,3546.277869776434,relay,R001,2.916287346872787,obstruction_upper_bound,PASS
T012,cruise,9,3546.277869776434,3848.532645483523,relay,R001,5.684936344501038,independent_swept_cells,PASS
T012,descent,10,3848.532645483523,4035.597882910281,direct,,20.962509130395112,obstruction_upper_bound,PASS
T013,climb,0,1976.0,2049.4072314453124,direct,,27.674459657897643,obstruction_upper_bound,PASS
T013,cruise,1,2049.4072314453124,2545.091781332586,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T013,descent,2,2545.091781332586,2590.9508206392265,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T013,handoff,3,2590.9508206392265,2986.9508206392265,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T013,climb,4,2986.9508206392265,3014.0,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T013,climb,4,3014.0,3023.638052084539,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T013,cruise,5,3023.638052084539,3192.0,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T013,cruise,5,3192.0,3519.322601971812,relay,R001,0.8557666256277994,independent_swept_cells,PASS
T013,descent,6,3519.322601971812,3611.081641278453,direct,,27.67445965789763,obstruction_upper_bound,PASS
T014,climb,0,3879.0,3945.236962890625,direct,,26.90275487714976,obstruction_upper_bound,PASS
T014,cruise,1,3945.236962890625,4387.071363532149,relay,R001,2.5447792394582844,independent_swept_cells,PASS
T014,descent,2,4387.071363532149,4439.6357190008985,relay,R001,2.519850895170171,independent_swept_cells,PASS
T014,handoff,3,4439.6357190008985,4649.6357190008985,relay,R001,2.519850895170171,independent_swept_cells,PASS
T014,climb,4,4649.6357190008985,4706.571245530847,relay,R001,2.519850895170171,independent_swept_cells,PASS
T014,cruise,5,4706.571245530847,4759.0,relay,R001,1.4749172934285486,independent_swept_cells,PASS
T014,cruise,5,4759.0,4924.613749284754,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T014,descent,6,4924.613749284754,4979.616381120692,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T014,handoff,7,4979.616381120692,5159.616381120692,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T014,climb,8,5159.616381120692,5216.262769873947,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T014,cruise,9,5216.262769873947,5705.0,relay,R003,0.28939259213529667,independent_swept_cells,PASS
T014,cruise,9,5705.0,5802.0,direct,,6.382491673621438,obstruction_upper_bound,PASS
T014,cruise,9,5802.0,5861.733748436611,direct,,14.337166417804365,obstruction_upper_bound,PASS
T014,descent,10,5861.733748436611,5969.949414940516,direct,,23.968262608738186,obstruction_upper_bound,PASS
T015,climb,0,2235.0,2314.9529561360678,direct,,25.102895398396285,obstruction_upper_bound,PASS
T015,cruise,1,2314.9529561360678,2855.5837550468827,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T015,descent,2,2855.5837550468827,2894.2473024101637,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T015,handoff,3,2894.247302410164,3014.0,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T015,handoff,3,3014.0,3134.247302410164,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T015,climb,4,3134.247302410164,3166.466925212899,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T015,cruise,5,3166.466925212899,3192.0,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T015,cruise,5,3192.0,3707.0977241237133,relay,R001,0.09805883109530278,independent_swept_cells,PASS
T015,descent,6,3707.0977241237133,3803.041271486995,direct,,25.102895398396285,obstruction_upper_bound,PASS
T016,climb,0,360.0,448.3506103515625,direct,,24.16061612661366,obstruction_upper_bound,PASS
T016,cruise,1,448.3506103515625,751.0,direct,,0.7230969903117614,obstruction_upper_bound,PASS
T016,cruise,1,751.0,852.4089689015445,relay,R004,0.7188306771577473,independent_swept_cells,PASS
T016,descent,2,852.4089689015445,868.8297013234195,relay,R004,0.7188306771577473,independent_swept_cells,PASS
T016,handoff,3,868.8297013234195,1048.8297013234196,relay,R004,0.7188306771577473,independent_swept_cells,PASS
