partition,group,zones,boxes,cargo_kg,transport_sorties,relay_sorties,work_seconds,energy_kwh,need_A_aircraft,occupancy_A_aircraft,need_B_aircraft,occupancy_B_aircraft,need_C_aircraft,occupancy_C_aircraft,need_A_batteries,occupancy_A_batteries,need_B_batteries,occupancy_B_batteries,need_C_batteries,occupancy_C_batteries,need_relay_aircraft,occupancy_relay_aircraft,need_relay_components,occupancy_relay_components
P1,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.286283215257545,0,0.0,1,0.6523808210610763,1,0.4752491264397787,0,0.0,2,0.6650315234616111,0,0.0,0,0.0
P1,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S011|S012|S013|S014|S015,65,604.0,20,3,55097.93770829238,69.01753642014941,4,0.554205132432802,2,0.335667713304987,2,0.5492852144780043,6,0.596726673244214,3,0.43645868793183196,4,0.5516166215510423,2,0.7346503063170402,3,0.562748214698543
P2,G1,S001|S011,18,179.0,4,0,5492.953518084055,7.662783930280744,1,0.286283215257545,1,0.25948856394109654,1,0.6523808210610763,1,0.4752491264397787,1,0.5067207914672844,2,0.6650315234616111,0,0.0,0,0.0
P2,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,62,579.0,19,3,53908.30742255595,67.94036516561968,4,0.554205132432802,1,0.5554266052825496,2,0.5492852144780043,6,0.596726673244214,2,0.5415165518351334,4,0.5516166215510423,2,0.7346503063170402,3,0.562748214698543
P3,G1,S001|S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,77,733.0,22,3,58211.63065490356,74.5259778413707,4,0.5861745085994717,1,0.5554266052825496,2,0.6949885373477003,6,0.6321075298838327,2,0.5415165518351334,4,0.7001453637416123,2,0.7346503063170402,3,0.562748214698543
P3,G2,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095864,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P4,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.286283215257545,0,0.0,1,0.6523808210610763,1,0.4752491264397787,0,0.0,2,0.6650315234616111,0,0.0,0,0.0
P4,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,62,579.0,19,3,53908.30742255595,67.94036516561968,4,0.554205132432802,1,0.5554266052825496,2,0.5492852144780043,6,0.596726673244214,2,0.5415165518351334,4,0.5516166215510423,2,0.7346503063170402,3,0.562748214698543
P4,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095864,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
