sortie,phase,phase_index,start,end,mode,relay_sortie,margin_lower_db,proof,status
T020,climb,0,4516.0,4664.033085123698,direct,,19.396424967151823,obstruction_upper_bound,PASS
T020,cruise,1,4664.033085123698,5165.625221339972,relay,R001,5.564399251245414,independent_swept_cells,PASS
T020,descent,2,5165.625221339972,5204.544923488409,relay,R001,5.547353307379366,independent_swept_cells,PASS
T020,handoff,3,5204.54492348841,5414.54492348841,relay,R001,5.547353307379366,independent_swept_cells,PASS
T020,climb,4,5414.54492348841,5446.978008612108,relay,R001,5.547353307379366,independent_swept_cells,PASS
T020,cruise,5,5446.978008612108,5780.0,relay,R001,5.564486589104925,independent_swept_cells,PASS
T020,cruise,5,5780.0,5883.0,direct,,5.639177451287544,obstruction_upper_bound,PASS
T020,cruise,5,5883.0,5948.570144828382,direct,,12.919978241503674,obstruction_upper_bound,PASS
T020,descent,6,5948.570144828382,6126.209846976819,direct,,19.39642496715181,obstruction_upper_bound,PASS
T021,climb,0,4644.0,4723.952956136068,direct,,25.102895398396285,obstruction_upper_bound,PASS
T021,cruise,1,4723.952956136068,5264.583755046882,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T021,descent,2,5264.583755046882,5303.247302410164,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T021,handoff,3,5303.247302410164,5513.247302410164,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T021,climb,4,5513.247302410164,5545.466925212899,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T021,cruise,5,5545.466925212899,5780.0,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T021,cruise,5,5780.0,5883.0,relay,R001,4.918402656244396,independent_swept_cells,PASS
T021,cruise,5,5883.0,6086.097724123713,direct,,2.247169405642836,obstruction_upper_bound,PASS
T021,descent,6,6086.097724123713,6182.041271486994,direct,,25.102895398396285,obstruction_upper_bound,PASS
T022,climb,0,4334.0,4389.176304117838,direct,,28.686789494765115,obstruction_upper_bound,PASS
T022,cruise,1,4389.176304117838,4866.065678178068,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T022,descent,2,4866.065678178068,4891.357243119474,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T022,handoff,3,4891.357243119474,5101.357243119474,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T022,climb,4,5101.357243119474,5122.433547237313,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T022,cruise,5,5122.433547237313,5599.322921297543,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T022,descent,6,5599.322921297543,5665.534486238949,direct,,28.686789494765073,obstruction_upper_bound,PASS
T023,climb,0,4606.0,4672.236962890625,direct,,26.902754877149746,obstruction_upper_bound,PASS
T023,cruise,1,4672.236962890625,5025.704483403844,relay,R001,2.5447792394582844,independent_swept_cells,PASS
T023,descent,2,5025.704483403844,5078.268838872594,relay,R001,2.519850895170171,independent_swept_cells,PASS
T023,handoff,3,5078.268838872594,5288.268838872595,relay,R001,2.519850895170171,independent_swept_cells,PASS
T023,climb,4,5288.268838872595,5332.072468429886,relay,R001,2.519850895170171,independent_swept_cells,PASS
T023,cruise,5,5332.072468429886,5685.539988943105,relay,R001,2.5447792394582844,independent_swept_cells,PASS
T023,descent,6,5685.539988943105,5765.024344411855,direct,,26.902754877149746,obstruction_upper_bound,PASS
