partition,group,resource_type,resource_id,task,start,release,next_task,handoff_slack_seconds,physical_id,inventory_status
P3,G1,C_aircraft,G1-C_aircraft-02,T012,1460.0,3575.081641278453,T018,30.918358721547065,U08,existing
P3,G1,C_aircraft,G1-C_aircraft-02,T018,3606.0,6041.809520857649,,,U08,existing
P3,G1,A_batteries,G1-A_batteries-01,T004,0.0,3649.403580614774,T016,1022.596419385226,A01,existing
P3,G1,A_batteries,G1-A_batteries-01,T016,4672.0,7503.734416824666,,,A01,existing
P3,G1,A_batteries,G1-A_batteries-02,T005,0.0,2178.7887122874713,T007,133.2112877125287,A02,existing
P3,G1,A_batteries,G1-A_batteries-02,T007,2312.0,6373.304360192513,,,A02,existing
P3,G1,A_batteries,G1-A_batteries-03,T011,0.0,3488.424083728015,T022,30.57591627198508,A03,existing
P3,G1,A_batteries,G1-A_batteries-03,T022,3519.0,6386.028992918405,,,A03,existing
P3,G1,A_batteries,G1-A_batteries-04,T017,0.0,3707.4110579615462,T020,264.58894203845375,A04,existing
P3,G1,A_batteries,G1-A_batteries-04,T020,3972.0,7182.210497663895,,,A04,existing
P3,G1,A_batteries,G1-A_batteries-05,T002,1343.0,5437.080232101528,,,A05,existing
P3,G1,A_batteries,G1-A_batteries-06,T014,2161.0,6049.865329852893,,,A06,existing
P3,G1,B_batteries,G1-B_batteries-01,T008,0.0,3433.200853234949,T023,827.7991467650509,B01,existing
P3,G1,B_batteries,G1-B_batteries-01,T023,4261.0,7244.706428350346,,,B01,existing
P3,G1,B_batteries,G1-B_batteries-02,T015,0.0,3010.3575010505742,T021,853.6424989494258,B02,existing
P3,G1,B_batteries,G1-B_batteries-02,T021,3864.0,7629.223423404604,,,B02,existing
P3,G1,B_batteries,G1-B_batteries-03,T009,1585.0,4051.992001224441,,,B03,existing
P3,G1,B_batteries,G1-B_batteries-04,T013,1875.0,5792.286898972586,,,B04,existing
P3,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,T019,883.9071462370484,C01,existing
P3,G1,C_batteries,G1-C_batteries-01,T019,4034.0,8741.86184638789,,,C01,existing
P3,G1,C_batteries,G1-C_batteries-02,T003,0.0,2947.606630665684,T018,658.393369334316,C02,existing
P3,G1,C_batteries,G1-C_batteries-02,T018,3606.0,8540.163800832162,,,C02,existing
P3,G1,C_batteries,G1-C_batteries-03,T012,1460.0,6067.747358730121,,,C03,existing
P3,G1,C_batteries,G1-C_batteries-04,T010,1599.0,6085.472794610202,,,C04,existing
P3,G1,relay_aircraft,G1-relay_aircraft-01,R003,112.1824655536908,2316.241826438497,R001,30.895592590911747,R01,existing
P3,G1,relay_aircraft,G1-relay_aircraft-01,R001,2347.1374190294086,6621.297538856334,,,R01,existing
P3,G1,relay_aircraft,G1-relay_aircraft-02,R002,168.18619862107653,6606.905931149839,,,R02,existing
P3,G1,relay_components,G1-relay_components-01,R003,112.1824655536908,2713.9661784787418,,,RE01,existing
P3,G1,relay_components,G1-relay_components-02,R002,168.18619862107653,7537.907642814236,,,RE02,existing
P3,G1,relay_components,G1-relay_components-03,R001,2347.1374190294086,7272.292443533799,,,RE03,existing
P3,G2,B_aircraft,G2-B_aircraft-01,T006,3041.0,4230.630285736439,,,NEW-B_aircraft-01,procurement_required
P3,G2,B_batteries,G2-B_batteries-01,T006,3041.0,5364.07116269932,,,NEW-B_batteries-01,procurement_required
P2,G1,A_aircraft,G1-A_aircraft-01,T005,0.0,1312.470877312685,,,U01,existing
P2,G1,B_aircraft,G1-B_aircraft-01,T006,3041.0,4230.630285736439,,,U05,existing
P2,G1,C_aircraft,G1-C_aircraft-01,T001,0.0,1561.4261775174655,,,U07,existing
P2,G1,C_aircraft,G1-C_aircraft-02,T003,0.0,1429.4261775174655,,,U08,existing
P2,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,,,A01,existing
P2,G1,B_batteries,G1-B_batteries-01,T006,3041.0,5364.07116269932,,,B01,existing
P2,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,,,C01,existing
P2,G1,C_batteries,G1-C_batteries-02,T003,0.0,2947.606630665684,,,C02,existing
P2,G2,A_aircraft,G2-A_aircraft-01,T004,0.0,2281.4599588363917,T007,30.540041163608294,U02,existing
P2,G2,A_aircraft,G2-A_aircraft-01,T007,2312.0,4920.040897108922,,,U02,existing
P2,G2,A_aircraft,G2-A_aircraft-02,T011,0.0,2130.6390887595826,T014,30.36091124041741,U03,existing
P2,G2,A_aircraft,G2-A_aircraft-02,T014,2161.0,4641.949414940517,T016,30.050585059482728,U03,existing
P2,G2,A_aircraft,G2-A_aircraft-02,T016,4672.0,6367.7581046684645,,,U03,existing
P2,G2,A_aircraft,G2-A_aircraft-03,T017,0.0,2343.847074711972,T022,1175.1529252880282,U04,existing
P2,G2,A_aircraft,G2-A_aircraft-03,T022,3519.0,5210.534486238949,,,U04,existing
P2,G2,A_aircraft,G2-A_aircraft-04,T002,1343.0,3941.128190684848,T020,30.87180931515195,NEW-A_aircraft-01,procurement_required
P2,G2,A_aircraft,G2-A_aircraft-04,T020,3972.0,5942.209846976819,,,NEW-A_aircraft-01,procurement_required
P2,G2,B_aircraft,G2-B_aircraft-01,T008,0.0,1844.5388901555675,T013,30.461109844432485,U06,existing
P2,G2,B_aircraft,G2-B_aircraft-01,T013,1875.0,3833.041271486995,T021,30.9587285130051,U06,existing
P2,G2,B_aircraft,G2-B_aircraft-01,T021,3864.0,5762.041271486994,,,U06,existing
P2,G2,B_aircraft,G2-B_aircraft-02,T015,0.0,1554.5713591276817,T009,30.428640872318283,NEW-B_aircraft-01,procurement_required
P2,G2,B_aircraft,G2-B_aircraft-02,T009,1585.0,2854.9799172692683,T023,1406.0200827307317,NEW-B_aircraft-01,procurement_required
P2,G2,B_aircraft,G2-B_aircraft-02,T023,4261.0,5780.024344411855,,,NEW-B_aircraft-01,procurement_required
P2,G2,C_aircraft,G2-C_aircraft-01,T012,1460.0,3575.081641278453,T018,30.918358721547065,NEW-C_aircraft-01,procurement_required
P2,G2,C_aircraft,G2-C_aircraft-01,T018,3606.0,6041.809520857649,,,NEW-C_aircraft-01,procurement_required
P2,G2,C_aircraft,G2-C_aircraft-02,T010,1599.0,4003.597882910281,T019,30.402117089719013,NEW-C_aircraft-02,procurement_required
P2,G2,C_aircraft,G2-C_aircraft-02,T019,4034.0,6273.184064967842,,,NEW-C_aircraft-02,procurement_required
P2,G2,A_batteries,G2-A_batteries-01,T004,0.0,3649.403580614774,T016,1022.596419385226,A02,existing
P2,G2,A_batteries,G2-A_batteries-01,T016,4672.0,7503.734416824666,,,A02,existing
P2,G2,A_batteries,G2-A_batteries-02,T011,0.0,3488.424083728015,T022,30.57591627198508,A03,existing
P2,G2,A_batteries,G2-A_batteries-02,T022,3519.0,6386.028992918405,,,A03,existing
P2,G2,A_batteries,G2-A_batteries-03,T017,0.0,3707.4110579615462,T020,264.58894203845375,A04,existing
P2,G2,A_batteries,G2-A_batteries-03,T020,3972.0,7182.210497663895,,,A04,existing
P2,G2,A_batteries,G2-A_batteries-04,T002,1343.0,5437.080232101528,,,A05,existing
P2,G2,A_batteries,G2-A_batteries-05,T014,2161.0,6049.865329852893,,,A06,existing
P2,G2,A_batteries,G2-A_batteries-06,T007,2312.0,6373.304360192513,,,NEW-A_batteries-01,procurement_required
P2,G2,B_batteries,G2-B_batteries-01,T008,0.0,3433.200853234949,T023,827.7991467650509,B02,existing
P2,G2,B_batteries,G2-B_batteries-01,T023,4261.0,7244.706428350346,,,B02,existing
P2,G2,B_batteries,G2-B_batteries-02,T015,0.0,3010.3575010505742,T021,853.6424989494258,B03,existing
P2,G2,B_batteries,G2-B_batteries-02,T021,3864.0,7629.223423404604,,,B03,existing
P2,G2,B_batteries,G2-B_batteries-03,T009,1585.0,4051.992001224441,,,B04,existing
P2,G2,B_batteries,G2-B_batteries-04,T013,1875.0,5792.286898972586,,,NEW-B_batteries-01,procurement_required
P2,G2,C_batteries,G2-C_batteries-01,T012,1460.0,6067.747358730121,,,C03,existing
P2,G2,C_batteries,G2-C_batteries-02,T010,1599.0,6085.472794610202,,,C04,existing
P2,G2,C_batteries,G2-C_batteries-03,T018,3606.0,8540.163800832162,,,NEW-C_batteries-01,procurement_required
P2,G2,C_batteries,G2-C_batteries-04,T019,4034.0,8741.86184638789,,,NEW-C_batteries-02,procurement_required
P2,G2,relay_aircraft,G2-relay_aircraft-01,R003,112.1824655536908,2316.241826438497,R001,30.895592590911747,R01,existing
P2,G2,relay_aircraft,G2-relay_aircraft-01,R001,2347.1374190294086,6621.297538856334,,,R01,existing
P2,G2,relay_aircraft,G2-relay_aircraft-02,R002,168.18619862107653,6606.905931149839,,,R02,existing
P2,G2,relay_components,G2-relay_components-01,R003,112.1824655536908,2713.9661784787418,,,RE01,existing
P2,G2,relay_components,G2-relay_components-02,R002,168.18619862107653,7537.907642814236,,,RE02,existing
P2,G2,relay_components,G2-relay_components-03,R001,2347.1374190294086,7272.292443533799,,,RE03,existing
P1,G1,A_aircraft,G1-A_aircraft-01,T005,0.0,1312.470877312685,,,U01,existing
P1,G1,C_aircraft,G1-C_aircraft-01,T001,0.0,1561.4261775174655,,,U07,existing
P1,G1,C_aircraft,G1-C_aircraft-02,T003,0.0,1429.4261775174655,,,U08,existing
P1,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,,,A01,existing
P1,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,,,C01,existing
P1,G1,C_batteries,G1-C_batteries-02,T003,0.0,2947.606630665684,,,C02,existing
P1,G2,A_aircraft,G2-A_aircraft-01,T004,0.0,2281.4599588363917,T007,30.540041163608294,U02,existing
P1,G2,A_aircraft,G2-A_aircraft-01,T007,2312.0,4920.040897108922,,,U02,existing
P1,G2,A_aircraft,G2-A_aircraft-02,T011,0.0,2130.6390887595826,T014,30.36091124041741,U03,existing
P1,G2,A_aircraft,G2-A_aircraft-02,T014,2161.0,4641.949414940517,T016,30.050585059482728,U03,existing
P1,G2,A_aircraft,G2-A_aircraft-02,T016,4672.0,6367.7581046684645,,,U03,existing
P1,G2,A_aircraft,G2-A_aircraft-03,T017,0.0,2343.847074711972,T022,1175.1529252880282,U04,existing
P1,G2,A_aircraft,G2-A_aircraft-03,T022,3519.0,5210.534486238949,,,U04,existing
P1,G2,A_aircraft,G2-A_aircraft-04,T002,1343.0,3941.128190684848,T020,30.87180931515195,NEW-A_aircraft-01,procurement_required
P1,G2,A_aircraft,G2-A_aircraft-04,T020,3972.0,5942.209846976819,,,NEW-A_aircraft-01,procurement_required
P1,G2,B_aircraft,G2-B_aircraft-01,T008,0.0,1844.5388901555675,T013,30.461109844432485,U05,existing
P1,G2,B_aircraft,G2-B_aircraft-01,T013,1875.0,3833.041271486995,T021,30.9587285130051,U05,existing
P1,G2,B_aircraft,G2-B_aircraft-01,T021,3864.0,5762.041271486994,,,U05,existing
P1,G2,B_aircraft,G2-B_aircraft-02,T015,0.0,1554.5713591276817,T009,30.428640872318283,U06,existing
P1,G2,B_aircraft,G2-B_aircraft-02,T009,1585.0,2854.9799172692683,T006,186.0200827307317,U06,existing
P1,G2,B_aircraft,G2-B_aircraft-02,T006,3041.0,4230.630285736439,T023,30.369714263561036,U06,existing
P1,G2,B_aircraft,G2-B_aircraft-02,T023,4261.0,5780.024344411855,,,U06,existing
P1,G2,C_aircraft,G2-C_aircraft-01,T012,1460.0,3575.081641278453,T018,30.918358721547065,NEW-C_aircraft-01,procurement_required
P1,G2,C_aircraft,G2-C_aircraft-01,T018,3606.0,6041.809520857649,,,NEW-C_aircraft-01,procurement_required
P1,G2,C_aircraft,G2-C_aircraft-02,T010,1599.0,4003.597882910281,T019,30.402117089719013,NEW-C_aircraft-02,procurement_required
P1,G2,C_aircraft,G2-C_aircraft-02,T019,4034.0,6273.184064967842,,,NEW-C_aircraft-02,procurement_required
P1,G2,A_batteries,G2-A_batteries-01,T004,0.0,3649.403580614774,T016,1022.596419385226,A02,existing
P1,G2,A_batteries,G2-A_batteries-01,T016,4672.0,7503.734416824666,,,A02,existing
P1,G2,A_batteries,G2-A_batteries-02,T011,0.0,3488.424083728015,T022,30.57591627198508,A03,existing
P1,G2,A_batteries,G2-A_batteries-02,T022,3519.0,6386.028992918405,,,A03,existing
P1,G2,A_batteries,G2-A_batteries-03,T017,0.0,3707.4110579615462,T020,264.58894203845375,A04,existing
P1,G2,A_batteries,G2-A_batteries-03,T020,3972.0,7182.210497663895,,,A04,existing
P1,G2,A_batteries,G2-A_batteries-04,T002,1343.0,5437.080232101528,,,A05,existing
P1,G2,A_batteries,G2-A_batteries-05,T014,2161.0,6049.865329852893,,,A06,existing
P1,G2,A_batteries,G2-A_batteries-06,T007,2312.0,6373.304360192513,,,NEW-A_batteries-01,procurement_required
P1,G2,B_batteries,G2-B_batteries-01,T008,0.0,3433.200853234949,T021,430.79914676505086,B01,existing
P1,G2,B_batteries,G2-B_batteries-01,T021,3864.0,7629.223423404604,,,B01,existing
P1,G2,B_batteries,G2-B_batteries-02,T015,0.0,3010.3575010505742,T006,30.64249894942577,B02,existing
P1,G2,B_batteries,G2-B_batteries-02,T006,3041.0,5364.07116269932,,,B02,existing
P1,G2,B_batteries,G2-B_batteries-03,T009,1585.0,4051.992001224441,T023,209.00799877555892,B03,existing
P1,G2,B_batteries,G2-B_batteries-03,T023,4261.0,7244.706428350346,,,B03,existing
P1,G2,B_batteries,G2-B_batteries-04,T013,1875.0,5792.286898972586,,,B04,existing
P1,G2,C_batteries,G2-C_batteries-01,T012,1460.0,6067.747358730121,,,C03,existing
P1,G2,C_batteries,G2-C_batteries-02,T010,1599.0,6085.472794610202,,,C04,existing
P1,G2,C_batteries,G2-C_batteries-03,T018,3606.0,8540.163800832162,,,NEW-C_batteries-01,procurement_required
P1,G2,C_batteries,G2-C_batteries-04,T019,4034.0,8741.86184638789,,,NEW-C_batteries-02,procurement_required
P1,G2,relay_aircraft,G2-relay_aircraft-01,R003,112.1824655536908,2316.241826438497,R001,30.895592590911747,R01,existing
P1,G2,relay_aircraft,G2-relay_aircraft-01,R001,2347.1374190294086,6621.297538856334,,,R01,existing
P1,G2,relay_aircraft,G2-relay_aircraft-02,R002,168.18619862107653,6606.905931149839,,,R02,existing
P1,G2,relay_components,G2-relay_components-01,R003,112.1824655536908,2713.9661784787418,,,RE01,existing
P1,G2,relay_components,G2-relay_components-02,R002,168.18619862107653,7537.907642814236,,,RE02,existing
P1,G2,relay_components,G2-relay_components-03,R001,2347.1374190294086,7272.292443533799,,,RE03,existing
P4,G1,A_aircraft,G1-A_aircraft-01,T005,0.0,1312.470877312685,,,U01,existing
P4,G1,C_aircraft,G1-C_aircraft-01,T001,0.0,1561.4261775174655,,,U07,existing
P4,G1,C_aircraft,G1-C_aircraft-02,T003,0.0,1429.4261775174655,,,U08,existing
P4,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,,,A01,existing
P4,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,,,C01,existing
P4,G1,C_batteries,G1-C_batteries-02,T003,0.0,2947.606630665684,,,C02,existing
P4,G2,A_aircraft,G2-A_aircraft-01,T004,0.0,2281.4599588363917,T007,30.540041163608294,U02,existing
P4,G2,A_aircraft,G2-A_aircraft-01,T007,2312.0,4920.040897108922,,,U02,existing
P4,G2,A_aircraft,G2-A_aircraft-02,T011,0.0,2130.6390887595826,T014,30.36091124041741,U03,existing
P4,G2,A_aircraft,G2-A_aircraft-02,T014,2161.0,4641.949414940517,T016,30.050585059482728,U03,existing
P4,G2,A_aircraft,G2-A_aircraft-02,T016,4672.0,6367.7581046684645,,,U03,existing
P4,G2,A_aircraft,G2-A_aircraft-03,T017,0.0,2343.847074711972,T022,1175.1529252880282,U04,existing
P4,G2,A_aircraft,G2-A_aircraft-03,T022,3519.0,5210.534486238949,,,U04,existing
P4,G2,A_aircraft,G2-A_aircraft-04,T002,1343.0,3941.128190684848,T020,30.87180931515195,NEW-A_aircraft-01,procurement_required
P4,G2,A_aircraft,G2-A_aircraft-04,T020,3972.0,5942.209846976819,,,NEW-A_aircraft-01,procurement_required
P4,G2,B_aircraft,G2-B_aircraft-01,T008,0.0,1844.5388901555675,T013,30.461109844432485,U05,existing
P4,G2,B_aircraft,G2-B_aircraft-01,T013,1875.0,3833.041271486995,T021,30.9587285130051,U05,existing
P4,G2,B_aircraft,G2-B_aircraft-01,T021,3864.0,5762.041271486994,,,U05,existing
P4,G2,B_aircraft,G2-B_aircraft-02,T015,0.0,1554.5713591276817,T009,30.428640872318283,U06,existing
P4,G2,B_aircraft,G2-B_aircraft-02,T009,1585.0,2854.9799172692683,T023,1406.0200827307317,U06,existing
P4,G2,B_aircraft,G2-B_aircraft-02,T023,4261.0,5780.024344411855,,,U06,existing
P4,G2,C_aircraft,G2-C_aircraft-01,T012,1460.0,3575.081641278453,T018,30.918358721547065,NEW-C_aircraft-01,procurement_required
P4,G2,C_aircraft,G2-C_aircraft-01,T018,3606.0,6041.809520857649,,,NEW-C_aircraft-01,procurement_required
P4,G2,C_aircraft,G2-C_aircraft-02,T010,1599.0,4003.597882910281,T019,30.402117089719013,NEW-C_aircraft-02,procurement_required
P4,G2,C_aircraft,G2-C_aircraft-02,T019,4034.0,6273.184064967842,,,NEW-C_aircraft-02,procurement_required
P4,G2,A_batteries,G2-A_batteries-01,T004,0.0,3649.403580614774,T016,1022.596419385226,A02,existing
P4,G2,A_batteries,G2-A_batteries-01,T016,4672.0,7503.734416824666,,,A02,existing
P4,G2,A_batteries,G2-A_batteries-02,T011,0.0,3488.424083728015,T022,30.57591627198508,A03,existing
P4,G2,A_batteries,G2-A_batteries-02,T022,3519.0,6386.028992918405,,,A03,existing
P4,G2,A_batteries,G2-A_batteries-03,T017,0.0,3707.4110579615462,T020,264.58894203845375,A04,existing
P4,G2,A_batteries,G2-A_batteries-03,T020,3972.0,7182.210497663895,,,A04,existing
P4,G2,A_batteries,G2-A_batteries-04,T002,1343.0,5437.080232101528,,,A05,existing
P4,G2,A_batteries,G2-A_batteries-05,T014,2161.0,6049.865329852893,,,A06,existing
P4,G2,A_batteries,G2-A_batteries-06,T007,2312.0,6373.304360192513,,,NEW-A_batteries-01,procurement_required
P4,G2,B_batteries,G2-B_batteries-01,T008,0.0,3433.200853234949,T023,827.7991467650509,B01,existing
P4,G2,B_batteries,G2-B_batteries-01,T023,4261.0,7244.706428350346,,,B01,existing
P4,G2,B_batteries,G2-B_batteries-02,T015,0.0,3010.3575010505742,T021,853.6424989494258,B02,existing
P4,G2,B_batteries,G2-B_batteries-02,T021,3864.0,7629.223423404604,,,B02,existing
P4,G2,B_batteries,G2-B_batteries-03,T009,1585.0,4051.992001224441,,,B03,existing
P4,G2,B_batteries,G2-B_batteries-04,T013,1875.0,5792.286898972586,,,B04,existing
P4,G2,C_batteries,G2-C_batteries-01,T012,1460.0,6067.747358730121,,,C03,existing
P4,G2,C_batteries,G2-C_batteries-02,T010,1599.0,6085.472794610202,,,C04,existing
P4,G2,C_batteries,G2-C_batteries-03,T018,3606.0,8540.163800832162,,,NEW-C_batteries-01,procurement_required
P4,G2,C_batteries,G2-C_batteries-04,T019,4034.0,8741.86184638789,,,NEW-C_batteries-02,procurement_required
P4,G2,relay_aircraft,G2-relay_aircraft-01,R003,112.1824655536908,2316.241826438497,R001,30.895592590911747,R01,existing
P4,G2,relay_aircraft,G2-relay_aircraft-01,R001,2347.1374190294086,6621.297538856334,,,R01,existing
P4,G2,relay_aircraft,G2-relay_aircraft-02,R002,168.18619862107653,6606.905931149839,,,R02,existing
P4,G2,relay_components,G2-relay_components-01,R003,112.1824655536908,2713.9661784787418,,,RE01,existing
P4,G2,relay_components,G2-relay_components-02,R002,168.18619862107653,7537.907642814236,,,RE02,existing
P4,G2,relay_components,G2-relay_components-03,R001,2347.1374190294086,7272.292443533799,,,RE03,existing
P4,G3,B_aircraft,G3-B_aircraft-01,T006,3041.0,4230.630285736439,,,NEW-B_aircraft-01,procurement_required
P4,G3,B_batteries,G3-B_batteries-01,T006,3041.0,5364.07116269932,,,NEW-B_batteries-01,procurement_required
