partition,group,zones,boxes,cargo_kg,transport_sorties,relay_sorties,work_seconds,energy_kwh,need_A_aircraft,occupancy_A_aircraft,need_B_aircraft,occupancy_B_aircraft,need_C_aircraft,occupancy_C_aircraft,need_A_batteries,occupancy_A_batteries,need_B_batteries,occupancy_B_batteries,need_C_batteries,occupancy_C_batteries,need_relay_aircraft,occupancy_relay_aircraft,need_relay_components,occupancy_relay_components
P1,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S011|S012|S013|S014|S015,65,604.0,20,3,52170.19401246637,66.09469538995229,4,0.5695995633912132,2,0.6463232217093199,2,0.5290032121145701,6,0.6098273289678648,4,0.6299889430783278,4,0.538982413668931,2,0.7387970278347537,3,0.5681041251173684
P2,G1,S001|S011,18,179.0,4,0,5492.953518084055,7.662783930280744,1,0.24585340282610807,1,0.22284277610193343,2,0.28012477897467103,1,0.40813295610167805,1,0.43516009401004263,2,0.5711136885289636,0,0.0,0,0.0
P2,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,62,579.0,19,3,50980.56372672993,65.01752413542256,4,0.5695995633912132,2,0.577879435306741,2,0.5290032121145701,6,0.6098273289678648,4,0.5631615478933799,4,0.538982413668931,2,0.7387970278347537,3,0.5681041251173684
P3,G1,S001|S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,77,733.0,22,3,55283.88695907754,71.60313681117358,4,0.6073551911116294,2,0.577879435306741,2,0.7010778996910877,6,0.6516118931942871,4,0.5631615478933799,4,0.7143939032986648,2,0.7387970278347537,3,0.5681041251173684
P3,G2,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P4,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P4,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,62,579.0,19,3,50980.56372672993,65.01752413542256,4,0.5695995633912132,2,0.577879435306741,2,0.5290032121145701,6,0.6098273289678648,4,0.5631615478933799,4,0.538982413668931,2,0.7387970278347537,3,0.5681041251173684
P4,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
