partition,group,resource_type,resource_id,physical_id,inventory_status
P12_35_4,G2,C_batteries,G2-C_batteries-02,NEW-C_batteries-02,procurement_required
P12_35_4,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-03,procurement_required
P12_35_4,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P12_35_4,G1,relay_aircraft,G1-relay_aircraft-02,R02,existing
P12_35_4,G2,relay_aircraft,G2-relay_aircraft-01,NEW-relay_aircraft-01,procurement_required
P12_35_4,G1,relay_components,G1-relay_components-01,RE01,existing
P12_35_4,G1,relay_components,G1-relay_components-02,RE02,existing
P12_35_4,G2,relay_components,G2-relay_components-01,RE03,existing
P12_3_45,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P12_3_45,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P12_3_45,G2,A_aircraft,G2-A_aircraft-01,U03,existing
P12_3_45,G2,A_aircraft,G2-A_aircraft-02,U04,existing
P12_3_45,G2,A_aircraft,G2-A_aircraft-03,NEW-A_aircraft-01,procurement_required
P12_3_45,G3,A_aircraft,G3-A_aircraft-01,NEW-A_aircraft-02,procurement_required
P12_3_45,G1,B_aircraft,G1-B_aircraft-01,U05,existing
P12_3_45,G1,B_aircraft,G1-B_aircraft-02,U06,existing
P12_3_45,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P12_3_45,G1,C_aircraft,G1-C_aircraft-02,U08,existing
P12_3_45,G2,C_aircraft,G2-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P12_3_45,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-02,procurement_required
P12_3_45,G1,A_batteries,G1-A_batteries-01,A01,existing
P12_3_45,G1,A_batteries,G1-A_batteries-02,A02,existing
P12_3_45,G1,A_batteries,G1-A_batteries-03,A03,existing
P12_3_45,G2,A_batteries,G2-A_batteries-01,A04,existing
P12_3_45,G2,A_batteries,G2-A_batteries-02,A05,existing
P12_3_45,G2,A_batteries,G2-A_batteries-03,A06,existing
P12_3_45,G2,A_batteries,G2-A_batteries-04,NEW-A_batteries-01,procurement_required
P12_3_45,G3,A_batteries,G3-A_batteries-01,NEW-A_batteries-02,procurement_required
P12_3_45,G1,B_batteries,G1-B_batteries-01,B01,existing
P12_3_45,G1,B_batteries,G1-B_batteries-02,B02,existing
P12_3_45,G1,B_batteries,G1-B_batteries-03,B03,existing
P12_3_45,G1,B_batteries,G1-B_batteries-04,B04,existing
P12_3_45,G1,C_batteries,G1-C_batteries-01,C01,existing
P12_3_45,G1,C_batteries,G1-C_batteries-02,C02,existing
P12_3_45,G1,C_batteries,G1-C_batteries-03,C03,existing
P12_3_45,G1,C_batteries,G1-C_batteries-04,C04,existing
P12_3_45,G2,C_batteries,G2-C_batteries-01,NEW-C_batteries-01,procurement_required
P12_3_45,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-02,procurement_required
P12_3_45,G3,C_batteries,G3-C_batteries-02,NEW-C_batteries-03,procurement_required
P12_3_45,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P12_3_45,G1,relay_aircraft,G1-relay_aircraft-02,R02,existing
P12_3_45,G2,relay_aircraft,G2-relay_aircraft-01,NEW-relay_aircraft-01,procurement_required
P12_3_45,G1,relay_components,G1-relay_components-01,RE01,existing
P12_3_45,G1,relay_components,G1-relay_components-02,RE02,existing
P12_3_45,G2,relay_components,G2-relay_components-01,RE03,existing
P1345_2,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P1345_2,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P1345_2,G1,A_aircraft,G1-A_aircraft-03,U03,existing
P1345_2,G2,A_aircraft,G2-A_aircraft-01,U04,existing
P1345_2,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P1345_2,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P1345_2,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P1345_2,G1,C_aircraft,G1-C_aircraft-02,U08,existing
P1345_2,G2,C_aircraft,G2-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P1345_2,G1,A_batteries,G1-A_batteries-01,A01,existing
P1345_2,G1,A_batteries,G1-A_batteries-02,A02,existing
P1345_2,G1,A_batteries,G1-A_batteries-03,A03,existing
P1345_2,G1,A_batteries,G1-A_batteries-04,A04,existing
P1345_2,G2,A_batteries,G2-A_batteries-01,A05,existing
P1345_2,G2,A_batteries,G2-A_batteries-02,A06,existing
P1345_2,G2,B_batteries,G2-B_batteries-01,B01,existing
P1345_2,G2,B_batteries,G2-B_batteries-02,B02,existing
P1345_2,G2,B_batteries,G2-B_batteries-03,B03,existing
P1345_2,G2,B_batteries,G2-B_batteries-04,B04,existing
P1345_2,G1,C_batteries,G1-C_batteries-01,C01,existing
P1345_2,G1,C_batteries,G1-C_batteries-02,C02,existing
P1345_2,G1,C_batteries,G1-C_batteries-03,C03,existing
P1345_2,G2,C_batteries,G2-C_batteries-01,C04,existing
P1345_2,G2,C_batteries,G2-C_batteries-02,NEW-C_batteries-01,procurement_required
P1345_2,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P1345_2,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P1345_2,G2,relay_aircraft,G2-relay_aircraft-02,NEW-relay_aircraft-01,procurement_required
P1345_2,G1,relay_components,G1-relay_components-01,RE01,existing
P1345_2,G2,relay_components,G2-relay_components-01,RE02,existing
P1345_2,G2,relay_components,G2-relay_components-02,RE03,existing
P134_25,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P134_25,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P134_25,G1,A_aircraft,G1-A_aircraft-03,U03,existing
P134_25,G2,A_aircraft,G2-A_aircraft-01,U04,existing
P134_25,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P134_25,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P134_25,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P134_25,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P134_25,G1,A_batteries,G1-A_batteries-01,A01,existing
P134_25,G1,A_batteries,G1-A_batteries-02,A02,existing
P134_25,G1,A_batteries,G1-A_batteries-03,A03,existing
P134_25,G1,A_batteries,G1-A_batteries-04,A04,existing
P134_25,G2,A_batteries,G2-A_batteries-01,A05,existing
P134_25,G2,A_batteries,G2-A_batteries-02,A06,existing
P134_25,G2,B_batteries,G2-B_batteries-01,B01,existing
P134_25,G2,B_batteries,G2-B_batteries-02,B02,existing
P134_25,G2,B_batteries,G2-B_batteries-03,B03,existing
P134_25,G2,B_batteries,G2-B_batteries-04,B04,existing
P134_25,G1,C_batteries,G1-C_batteries-01,C01,existing
P134_25,G1,C_batteries,G1-C_batteries-02,C02,existing
P134_25,G2,C_batteries,G2-C_batteries-01,C03,existing
P134_25,G2,C_batteries,G2-C_batteries-02,C04,existing
P134_25,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P134_25,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P134_25,G2,relay_aircraft,G2-relay_aircraft-02,NEW-relay_aircraft-01,procurement_required
P134_25,G1,relay_components,G1-relay_components-01,RE01,existing
P134_25,G2,relay_components,G2-relay_components-01,RE02,existing
P134_25,G2,relay_components,G2-relay_components-02,RE03,existing
P134_2_5,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P134_2_5,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P134_2_5,G1,A_aircraft,G1-A_aircraft-03,U03,existing
P134_2_5,G2,A_aircraft,G2-A_aircraft-01,U04,existing
P134_2_5,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P134_2_5,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P134_2_5,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P134_2_5,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P134_2_5,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P134_2_5,G1,A_batteries,G1-A_batteries-01,A01,existing
P134_2_5,G1,A_batteries,G1-A_batteries-02,A02,existing
P134_2_5,G1,A_batteries,G1-A_batteries-03,A03,existing
P134_2_5,G1,A_batteries,G1-A_batteries-04,A04,existing
P134_2_5,G2,A_batteries,G2-A_batteries-01,A05,existing
P134_2_5,G2,A_batteries,G2-A_batteries-02,A06,existing
P134_2_5,G2,B_batteries,G2-B_batteries-01,B01,existing
P134_2_5,G2,B_batteries,G2-B_batteries-02,B02,existing
P134_2_5,G2,B_batteries,G2-B_batteries-03,B03,existing
P134_2_5,G2,B_batteries,G2-B_batteries-04,B04,existing
P134_2_5,G1,C_batteries,G1-C_batteries-01,C01,existing
P134_2_5,G1,C_batteries,G1-C_batteries-02,C02,existing
P134_2_5,G2,C_batteries,G2-C_batteries-01,C03,existing
P134_2_5,G2,C_batteries,G2-C_batteries-02,C04,existing
P134_2_5,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-01,procurement_required
P134_2_5,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P134_2_5,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P134_2_5,G2,relay_aircraft,G2-relay_aircraft-02,NEW-relay_aircraft-01,procurement_required
P134_2_5,G1,relay_components,G1-relay_components-01,RE01,existing
P134_2_5,G2,relay_components,G2-relay_components-01,RE02,existing
P134_2_5,G2,relay_components,G2-relay_components-02,RE03,existing
P135_24,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P135_24,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P135_24,G1,A_aircraft,G1-A_aircraft-03,U03,existing
P135_24,G2,A_aircraft,G2-A_aircraft-01,U04,existing
P135_24,G2,A_aircraft,G2-A_aircraft-02,NEW-A_aircraft-01,procurement_required
P135_24,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P135_24,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P135_24,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P135_24,G1,C_aircraft,G1-C_aircraft-02,U08,existing
P135_24,G2,C_aircraft,G2-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P135_24,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-02,procurement_required
P135_24,G1,A_batteries,G1-A_batteries-01,A01,existing
P135_24,G1,A_batteries,G1-A_batteries-02,A02,existing
P135_24,G1,A_batteries,G1-A_batteries-03,A03,existing
P135_24,G1,A_batteries,G1-A_batteries-04,A04,existing
P135_24,G2,A_batteries,G2-A_batteries-01,A05,existing
P135_24,G2,A_batteries,G2-A_batteries-02,A06,existing
P135_24,G2,A_batteries,G2-A_batteries-03,NEW-A_batteries-01,procurement_required
P135_24,G2,B_batteries,G2-B_batteries-01,B01,existing
P135_24,G2,B_batteries,G2-B_batteries-02,B02,existing
P135_24,G2,B_batteries,G2-B_batteries-03,B03,existing
P135_24,G2,B_batteries,G2-B_batteries-04,B04,existing
P135_24,G1,C_batteries,G1-C_batteries-01,C01,existing
P135_24,G1,C_batteries,G1-C_batteries-02,C02,existing
P135_24,G2,C_batteries,G2-C_batteries-01,C03,existing
P135_24,G2,C_batteries,G2-C_batteries-02,C04,existing
P135_24,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-01,procurement_required
P135_24,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P135_24,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P135_24,G2,relay_aircraft,G2-relay_aircraft-02,NEW-relay_aircraft-01,procurement_required
P135_24,G1,relay_components,G1-relay_components-01,RE01,existing
P135_24,G2,relay_components,G2-relay_components-01,RE02,existing
P135_24,G2,relay_components,G2-relay_components-02,RE03,existing
P135_2_4,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P135_2_4,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P135_2_4,G1,A_aircraft,G1-A_aircraft-03,U03,existing
P135_2_4,G2,A_aircraft,G2-A_aircraft-01,U04,existing
P135_2_4,G3,A_aircraft,G3-A_aircraft-01,NEW-A_aircraft-01,procurement_required
P135_2_4,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P135_2_4,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P135_2_4,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P135_2_4,G1,C_aircraft,G1-C_aircraft-02,U08,existing
P135_2_4,G2,C_aircraft,G2-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P135_2_4,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-02,procurement_required
P135_2_4,G1,A_batteries,G1-A_batteries-01,A01,existing
P135_2_4,G1,A_batteries,G1-A_batteries-02,A02,existing
P135_2_4,G1,A_batteries,G1-A_batteries-03,A03,existing
P135_2_4,G1,A_batteries,G1-A_batteries-04,A04,existing
P135_2_4,G2,A_batteries,G2-A_batteries-01,A05,existing
P135_2_4,G2,A_batteries,G2-A_batteries-02,A06,existing
P135_2_4,G3,A_batteries,G3-A_batteries-01,NEW-A_batteries-01,procurement_required
P135_2_4,G2,B_batteries,G2-B_batteries-01,B01,existing
P135_2_4,G2,B_batteries,G2-B_batteries-02,B02,existing
P135_2_4,G2,B_batteries,G2-B_batteries-03,B03,existing
P135_2_4,G2,B_batteries,G2-B_batteries-04,B04,existing
P135_2_4,G1,C_batteries,G1-C_batteries-01,C01,existing
P135_2_4,G1,C_batteries,G1-C_batteries-02,C02,existing
P135_2_4,G2,C_batteries,G2-C_batteries-01,C03,existing
P135_2_4,G2,C_batteries,G2-C_batteries-02,C04,existing
P135_2_4,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-01,procurement_required
P135_2_4,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P135_2_4,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P135_2_4,G2,relay_aircraft,G2-relay_aircraft-02,NEW-relay_aircraft-01,procurement_required
P135_2_4,G1,relay_components,G1-relay_components-01,RE01,existing
P135_2_4,G2,relay_components,G2-relay_components-01,RE02,existing
P135_2_4,G2,relay_components,G2-relay_components-02,RE03,existing
P13_245,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P13_245,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P13_245,G1,A_aircraft,G1-A_aircraft-03,U03,existing
P13_245,G2,A_aircraft,G2-A_aircraft-01,U04,existing
P13_245,G2,A_aircraft,G2-A_aircraft-02,NEW-A_aircraft-01,procurement_required
P13_245,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P13_245,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P13_245,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P13_245,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P13_245,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-01,procurement_required
P13_245,G1,A_batteries,G1-A_batteries-01,A01,existing
P13_245,G1,A_batteries,G1-A_batteries-02,A02,existing
P13_245,G1,A_batteries,G1-A_batteries-03,A03,existing
P13_245,G1,A_batteries,G1-A_batteries-04,A04,existing
P13_245,G2,A_batteries,G2-A_batteries-01,A05,existing
P13_245,G2,A_batteries,G2-A_batteries-02,A06,existing
P13_245,G2,A_batteries,G2-A_batteries-03,NEW-A_batteries-01,procurement_required
P13_245,G2,B_batteries,G2-B_batteries-01,B01,existing
P13_245,G2,B_batteries,G2-B_batteries-02,B02,existing
P13_245,G2,B_batteries,G2-B_batteries-03,B03,existing
P13_245,G2,B_batteries,G2-B_batteries-04,B04,existing
P13_245,G1,C_batteries,G1-C_batteries-01,C01,existing
P13_245,G1,C_batteries,G1-C_batteries-02,C02,existing
P13_245,G2,C_batteries,G2-C_batteries-01,C03,existing
P13_245,G2,C_batteries,G2-C_batteries-02,C04,existing
P13_245,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-01,procurement_required
P13_245,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P13_245,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P13_245,G2,relay_aircraft,G2-relay_aircraft-02,NEW-relay_aircraft-01,procurement_required
P13_245,G1,relay_components,G1-relay_components-01,RE01,existing
P13_245,G2,relay_components,G2-relay_components-01,RE02,existing
P13_245,G2,relay_components,G2-relay_components-02,RE03,existing
P13_24_5,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P13_24_5,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P13_24_5,G1,A_aircraft,G1-A_aircraft-03,U03,existing
P13_24_5,G2,A_aircraft,G2-A_aircraft-01,U04,existing
P13_24_5,G2,A_aircraft,G2-A_aircraft-02,NEW-A_aircraft-01,procurement_required
P13_24_5,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P13_24_5,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P13_24_5,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P13_24_5,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P13_24_5,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-01,procurement_required
P13_24_5,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-02,procurement_required
P13_24_5,G1,A_batteries,G1-A_batteries-01,A01,existing
P13_24_5,G1,A_batteries,G1-A_batteries-02,A02,existing
P13_24_5,G1,A_batteries,G1-A_batteries-03,A03,existing
P13_24_5,G1,A_batteries,G1-A_batteries-04,A04,existing
P13_24_5,G2,A_batteries,G2-A_batteries-01,A05,existing
P13_24_5,G2,A_batteries,G2-A_batteries-02,A06,existing
P13_24_5,G2,A_batteries,G2-A_batteries-03,NEW-A_batteries-01,procurement_required
P13_24_5,G2,B_batteries,G2-B_batteries-01,B01,existing
P13_24_5,G2,B_batteries,G2-B_batteries-02,B02,existing
P13_24_5,G2,B_batteries,G2-B_batteries-03,B03,existing
P13_24_5,G2,B_batteries,G2-B_batteries-04,B04,existing
P13_24_5,G1,C_batteries,G1-C_batteries-01,C01,existing
P13_24_5,G1,C_batteries,G1-C_batteries-02,C02,existing
P13_24_5,G2,C_batteries,G2-C_batteries-01,C03,existing
P13_24_5,G2,C_batteries,G2-C_batteries-02,C04,existing
P13_24_5,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-01,procurement_required
P13_24_5,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-02,procurement_required
P13_24_5,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P13_24_5,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P13_24_5,G2,relay_aircraft,G2-relay_aircraft-02,NEW-relay_aircraft-01,procurement_required
P13_24_5,G1,relay_components,G1-relay_components-01,RE01,existing
P13_24_5,G2,relay_components,G2-relay_components-01,RE02,existing
P13_24_5,G2,relay_components,G2-relay_components-02,RE03,existing
P13_25_4,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P13_25_4,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P13_25_4,G1,A_aircraft,G1-A_aircraft-03,U03,existing
P13_25_4,G2,A_aircraft,G2-A_aircraft-01,U04,existing
P13_25_4,G3,A_aircraft,G3-A_aircraft-01,NEW-A_aircraft-01,procurement_required
P13_25_4,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P13_25_4,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P13_25_4,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P13_25_4,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P13_25_4,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P13_25_4,G1,A_batteries,G1-A_batteries-01,A01,existing
P13_25_4,G1,A_batteries,G1-A_batteries-02,A02,existing
P13_25_4,G1,A_batteries,G1-A_batteries-03,A03,existing
P13_25_4,G1,A_batteries,G1-A_batteries-04,A04,existing
P13_25_4,G2,A_batteries,G2-A_batteries-01,A05,existing
P13_25_4,G2,A_batteries,G2-A_batteries-02,A06,existing
P13_25_4,G3,A_batteries,G3-A_batteries-01,NEW-A_batteries-01,procurement_required
P13_25_4,G2,B_batteries,G2-B_batteries-01,B01,existing
P13_25_4,G2,B_batteries,G2-B_batteries-02,B02,existing
P13_25_4,G2,B_batteries,G2-B_batteries-03,B03,existing
P13_25_4,G2,B_batteries,G2-B_batteries-04,B04,existing
P13_25_4,G1,C_batteries,G1-C_batteries-01,C01,existing
P13_25_4,G1,C_batteries,G1-C_batteries-02,C02,existing
P13_25_4,G2,C_batteries,G2-C_batteries-01,C03,existing
P13_25_4,G2,C_batteries,G2-C_batteries-02,C04,existing
P13_25_4,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-01,procurement_required
P13_25_4,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P13_25_4,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P13_25_4,G2,relay_aircraft,G2-relay_aircraft-02,NEW-relay_aircraft-01,procurement_required
P13_25_4,G1,relay_components,G1-relay_components-01,RE01,existing
P13_25_4,G2,relay_components,G2-relay_components-01,RE02,existing
P13_25_4,G2,relay_components,G2-relay_components-02,RE03,existing
P13_2_45,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P13_2_45,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P13_2_45,G1,A_aircraft,G1-A_aircraft-03,U03,existing
P13_2_45,G2,A_aircraft,G2-A_aircraft-01,U04,existing
P13_2_45,G3,A_aircraft,G3-A_aircraft-01,NEW-A_aircraft-01,procurement_required
P13_2_45,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P13_2_45,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P13_2_45,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P13_2_45,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P13_2_45,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P13_2_45,G1,A_batteries,G1-A_batteries-01,A01,existing
P13_2_45,G1,A_batteries,G1-A_batteries-02,A02,existing
P13_2_45,G1,A_batteries,G1-A_batteries-03,A03,existing
P13_2_45,G1,A_batteries,G1-A_batteries-04,A04,existing
P13_2_45,G2,A_batteries,G2-A_batteries-01,A05,existing
P13_2_45,G2,A_batteries,G2-A_batteries-02,A06,existing
P13_2_45,G3,A_batteries,G3-A_batteries-01,NEW-A_batteries-01,procurement_required
P13_2_45,G2,B_batteries,G2-B_batteries-01,B01,existing
P13_2_45,G2,B_batteries,G2-B_batteries-02,B02,existing
P13_2_45,G2,B_batteries,G2-B_batteries-03,B03,existing
P13_2_45,G2,B_batteries,G2-B_batteries-04,B04,existing
P13_2_45,G1,C_batteries,G1-C_batteries-01,C01,existing
P13_2_45,G1,C_batteries,G1-C_batteries-02,C02,existing
P13_2_45,G2,C_batteries,G2-C_batteries-01,C03,existing
P13_2_45,G2,C_batteries,G2-C_batteries-02,C04,existing
P13_2_45,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-01,procurement_required
P13_2_45,G3,C_batteries,G3-C_batteries-02,NEW-C_batteries-02,procurement_required
P13_2_45,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P13_2_45,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P13_2_45,G2,relay_aircraft,G2-relay_aircraft-02,NEW-relay_aircraft-01,procurement_required
P13_2_45,G1,relay_components,G1-relay_components-01,RE01,existing
P13_2_45,G2,relay_components,G2-relay_components-01,RE02,existing
P13_2_45,G2,relay_components,G2-relay_components-02,RE03,existing
P145_23,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P145_23,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P145_23,G2,A_aircraft,G2-A_aircraft-02,U03,existing
P145_23,G2,A_aircraft,G2-A_aircraft-03,U04,existing
P145_23,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-01,procurement_required
P145_23,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P145_23,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P145_23,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P145_23,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P145_23,G1,A_batteries,G1-A_batteries-01,A01,existing
P145_23,G1,A_batteries,G1-A_batteries-02,A02,existing
P145_23,G2,A_batteries,G2-A_batteries-01,A03,existing
P145_23,G2,A_batteries,G2-A_batteries-02,A04,existing
P145_23,G2,A_batteries,G2-A_batteries-03,A05,existing
P145_23,G2,A_batteries,G2-A_batteries-04,A06,existing
P145_23,G2,B_batteries,G2-B_batteries-01,B01,existing
P145_23,G2,B_batteries,G2-B_batteries-02,B02,existing
P145_23,G2,B_batteries,G2-B_batteries-03,B03,existing
P145_23,G2,B_batteries,G2-B_batteries-04,B04,existing
P145_23,G1,C_batteries,G1-C_batteries-01,C01,existing
P145_23,G1,C_batteries,G1-C_batteries-02,C02,existing
P145_23,G2,C_batteries,G2-C_batteries-01,C03,existing
P145_23,G2,C_batteries,G2-C_batteries-02,C04,existing
P145_23,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-01,procurement_required
P145_23,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P145_23,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P145_23,G2,relay_components,G2-relay_components-01,RE01,existing
P145_23,G2,relay_components,G2-relay_components-02,RE02,existing
P145_23,G2,relay_components,G2-relay_components-03,RE03,existing
P145_2_3,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P145_2_3,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P145_2_3,G3,A_aircraft,G3-A_aircraft-01,U03,existing
P145_2_3,G3,A_aircraft,G3-A_aircraft-02,U04,existing
P145_2_3,G3,A_aircraft,G3-A_aircraft-03,NEW-A_aircraft-01,procurement_required
P145_2_3,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P145_2_3,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P145_2_3,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P145_2_3,G2,C_aircraft,G2-C_aircraft-01,U08,existing
P145_2_3,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P145_2_3,G1,A_batteries,G1-A_batteries-01,A01,existing
P145_2_3,G1,A_batteries,G1-A_batteries-02,A02,existing
P145_2_3,G2,A_batteries,G2-A_batteries-01,A03,existing
P145_2_3,G2,A_batteries,G2-A_batteries-02,A04,existing
P145_2_3,G3,A_batteries,G3-A_batteries-01,A05,existing
P145_2_3,G3,A_batteries,G3-A_batteries-02,A06,existing
P145_2_3,G3,A_batteries,G3-A_batteries-03,NEW-A_batteries-01,procurement_required
P145_2_3,G3,A_batteries,G3-A_batteries-04,NEW-A_batteries-02,procurement_required
P145_2_3,G2,B_batteries,G2-B_batteries-01,B01,existing
P145_2_3,G2,B_batteries,G2-B_batteries-02,B02,existing
P145_2_3,G2,B_batteries,G2-B_batteries-03,B03,existing
P145_2_3,G2,B_batteries,G2-B_batteries-04,B04,existing
P145_2_3,G1,C_batteries,G1-C_batteries-01,C01,existing
P145_2_3,G1,C_batteries,G1-C_batteries-02,C02,existing
P145_2_3,G2,C_batteries,G2-C_batteries-01,C03,existing
P145_2_3,G2,C_batteries,G2-C_batteries-02,C04,existing
P145_2_3,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-01,procurement_required
P145_2_3,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P145_2_3,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P145_2_3,G3,relay_aircraft,G3-relay_aircraft-01,NEW-relay_aircraft-01,procurement_required
P145_2_3,G2,relay_components,G2-relay_components-01,RE01,existing
P145_2_3,G2,relay_components,G2-relay_components-02,RE02,existing
P145_2_3,G3,relay_components,G3-relay_components-01,RE03,existing
P14_235,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P14_235,G2,A_aircraft,G2-A_aircraft-01,U02,existing
P14_235,G2,A_aircraft,G2-A_aircraft-02,U03,existing
P14_235,G2,A_aircraft,G2-A_aircraft-03,U04,existing
