partition,group,zones,boxes,cargo_kg,transport_sorties,relay_sorties,work_seconds,energy_kwh,need_A_aircraft,occupancy_A_aircraft,need_B_aircraft,occupancy_B_aircraft,need_C_aircraft,occupancy_C_aircraft,need_A_batteries,occupancy_A_batteries,need_B_batteries,occupancy_B_batteries,need_C_batteries,occupancy_C_batteries,need_relay_aircraft,occupancy_relay_aircraft,need_relay_components,occupancy_relay_components
P1,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S011|S012|S013|S014|S015,65,604.0,20,3,51724.72433024093,65.95857965371674,4,0.555120843419265,2,0.6298942538168896,2,0.5155564156899609,6,0.5943260545729221,4,0.6139751781836559,4,0.5252819547169332,2,0.6950394345240527,3,0.5349443558014823
P2,G1,S001|S011,18,179.0,4,0,5492.953518084055,7.662783930280744,1,0.2458534028261081,1,0.22284277610193345,2,0.2801247789746711,1,0.40813295610167816,1,0.4351600940100427,2,0.5711136885289637,0,0.0,0,0.0
P2,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,62,579.0,19,3,50535.0940445045,64.88140839918701,4,0.555120843419265,2,0.5631902482723625,2,0.5155564156899609,6,0.5943260545729221,4,0.5488464766135291,4,0.5252819547169332,2,0.6950394345240527,3,0.5349443558014823
P3,G1,S001|S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,77,733.0,22,3,54838.41727685211,71.46702107493803,4,0.5919167562868917,2,0.5631902482723625,2,0.6832571160378934,6,0.6350484919237858,4,0.5488464766135291,4,0.6962346385444111,2,0.6950394345240527,3,0.5349443558014823
P3,G2,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P4,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P4,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,62,579.0,19,3,50535.0940445045,64.88140839918701,4,0.555120843419265,2,0.5631902482723625,2,0.5155564156899609,6,0.5943260545729221,4,0.5488464766135291,4,0.5252819547169332,2,0.6950394345240527,3,0.5349443558014823
P4,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
