partition,group,zones,boxes,cargo_kg,transport_sorties,relay_sorties,work_seconds,energy_kwh,need_A_aircraft,occupancy_A_aircraft,need_B_aircraft,occupancy_B_aircraft,need_C_aircraft,occupancy_C_aircraft,need_A_batteries,occupancy_A_batteries,need_B_batteries,occupancy_B_batteries,need_C_batteries,occupancy_C_batteries,need_relay_aircraft,occupancy_relay_aircraft,need_relay_components,occupancy_relay_components
P1245_3_6,G1,S001|S002|S004|S006|S008|S009|S010|S012|S013|S014,55,523.0,15,2,34923.67315713121,46.09366380164397,2,0.27917065671344254,2,0.6083933928721064,2,0.5927500837135825,3,0.3046106748625922,4,0.593908024031704,4,0.6204928771381434,2,0.5394981175541989,2,0.6210160070618891
P1245_3_6,G2,S003|S005|S007|S015,22,210.0,8,2,19983.731488344638,23.41513043231693,4,0.29763396400587394,1,0.1587107030498461,1,0.2808090519781115,4,0.4820594143328195,1,0.3117436179873596,1,0.548613238665586,1,0.5205738425991493,1,0.6103602859922618
P1245_3_6,G3,S011,3,25.0,1,0,1189.6302857364385,1.077171254529726,0,0.0,1,0.5120937769095864,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P1246_35,G1,S001|S002|S004|S006|S008|S009|S011,46,448.0,12,1,25528.11525209544,37.58997098776263,2,0.27917065671344254,2,0.28689016872319856,2,0.5927500837135825,3,0.3046106748625922,3,0.3792662613290192,4,0.6204928771381434,1,0.6194586672608633,1,0.7113355165089295
P1246_35,G2,S003|S005|S007|S010|S012|S013|S014|S015,34,310.0,12,3,30568.919679116854,32.995994500727996,4,0.29763396400587394,2,0.43689819644706906,1,0.2808090519781115,4,0.4820594143328195,4,0.42294427060608264,1,0.548613238665586,2,0.4713971980152657,2,0.5489806335377224
P1246_3_5,G1,S001|S002|S004|S006|S008|S009|S011,46,448.0,12,1,25528.11525209544,37.58997098776263,2,0.27917065671344254,2,0.28689016872319856,2,0.5927500837135825,3,0.3046106748625922,3,0.3792662613290192,4,0.6204928771381434,1,0.6194586672608633,1,0.7113355165089295
P1246_3_5,G2,S003|S005|S007|S015,22,210.0,8,2,19983.731488344638,23.41513043231693,4,0.29763396400587394,1,0.1587107030498461,1,0.2808090519781115,4,0.4820594143328195,1,0.3117436179873596,1,0.548613238665586,1,0.5205738425991493,1,0.6103602859922618
P1246_3_5,G3,S010|S012|S013|S014,12,100.0,4,1,10585.188190772213,9.580864068411065,0,0.0,2,0.6358061564416765,0,0.0,0,0.0,4,0.6135165234362475,0,0.0,1,0.7508203032460035,1,0.8670840713570847
P124_356,G1,S001|S002|S004|S006|S008|S009,43,423.0,11,1,24338.484966359,36.5127997332329,2,0.27917065671344254,1,0.4384998547953934,2,0.5927500837135825,3,0.3046106748625922,2,0.43681373820234015,4,0.6204928771381434,1,0.6194586672608633,1,0.7113355165089295
P124_356,G2,S003|S005|S007|S010|S011|S012|S013|S014|S015,37,335.0,13,3,31758.549964853293,34.07316575525772,4,0.29763396400587394,2,0.4990456727904199,1,0.2808090519781115,4,0.4820594143328195,4,0.48362405148372,1,0.548613238665586,2,0.4713971980152657,2,0.5489806335377224
P124_35_6,G1,S001|S002|S004|S006|S008|S009,43,423.0,11,1,24338.484966359,36.5127997332329,2,0.27917065671344254,1,0.4384998547953934,2,0.5927500837135825,3,0.3046106748625922,2,0.43681373820234015,4,0.6204928771381434,1,0.6194586672608633,1,0.7113355165089295
P124_35_6,G2,S003|S005|S007|S010|S012|S013|S014|S015,34,310.0,12,3,30568.919679116854,32.995994500727996,4,0.29763396400587394,2,0.43689819644706906,1,0.2808090519781115,4,0.4820594143328195,4,0.42294427060608264,1,0.548613238665586,2,0.4713971980152657,2,0.5489806335377224
P124_35_6,G3,S011,3,25.0,1,0,1189.6302857364385,1.077171254529726,0,0.0,1,0.5120937769095864,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P124_36_5,G1,S001|S002|S004|S006|S008|S009,43,423.0,11,1,24338.484966359,36.5127997332329,2,0.27917065671344254,1,0.4384998547953934,2,0.5927500837135825,3,0.3046106748625922,2,0.43681373820234015,4,0.6204928771381434,1,0.6194586672608633,1,0.7113355165089295
P124_36_5,G2,S003|S005|S007|S011|S015,25,235.0,9,2,21173.361774081077,24.492301686846652,4,0.29763396400587394,1,0.28300565573654773,1,0.2808090519781115,4,0.4820594143328195,2,0.27723137074895454,1,0.548613238665586,1,0.5205738425991493,1,0.6103602859922618
P124_36_5,G3,S010|S012|S013|S014,12,100.0,4,1,10585.188190772213,9.580864068411065,0,0.0,2,0.6358061564416765,0,0.0,0,0.0,4,0.6135165234362475,0,0.0,1,0.7508203032460035,1,0.8670840713570847
P124_3_56,G1,S001|S002|S004|S006|S008|S009,43,423.0,11,1,24338.484966359,36.5127997332329,2,0.27917065671344254,1,0.4384998547953934,2,0.5927500837135825,3,0.3046106748625922,2,0.43681373820234015,4,0.6204928771381434,1,0.6194586672608633,1,0.7113355165089295
P124_3_56,G2,S003|S005|S007|S015,22,210.0,8,2,19983.731488344638,23.41513043231693,4,0.29763396400587394,1,0.1587107030498461,1,0.2808090519781115,4,0.4820594143328195,1,0.3117436179873596,1,0.548613238665586,1,0.5205738425991493,1,0.6103602859922618
P124_3_56,G3,S010|S011|S012|S013|S014,15,125.0,5,1,11774.818476508652,10.658035322940792,0,0.0,2,0.6546177591935244,0,0.0,0,0.0,4,0.6327776750036705,0,0.0,1,0.6585643236643866,1,0.7605423462108283
P1256_34,G1,S001|S002|S004|S008|S009|S010|S011|S012|S013|S014,52,489.0,14,2,33364.254145572675,43.54571356698636,1,0.4086889044083119,2,0.6760336341976082,2,0.5112702828073934,2,0.33138054562833885,4,0.6599508509272982,3,0.7181254466550235,2,0.5394981175541989,2,0.6210160070618891
P1256_34,G2,S003|S005|S006|S007|S015,28,269.0,10,2,22732.78078563962,27.04025192150426,4,0.33200891361778767,1,0.1587107030498461,1,0.43053542491963365,4,0.5397300575177318,1,0.3117436179873596,1,0.8496058518056577,1,0.5205738425991493,1,0.6103602859922618
P1256_3_4,G1,S001|S002|S004|S008|S009|S010|S011|S012|S013|S014,52,489.0,14,2,33364.254145572675,43.54571356698636,1,0.4086889044083119,2,0.6760336341976082,2,0.5112702828073934,2,0.33138054562833885,4,0.6599508509272982,3,0.7181254466550235,2,0.5394981175541989,2,0.6210160070618891
P1256_3_4,G2,S003|S005|S007|S015,22,210.0,8,2,19983.731488344638,23.41513043231693,4,0.29763396400587394,1,0.1587107030498461,1,0.2808090519781115,4,0.4820594143328195,1,0.3117436179873596,1,0.548613238665586,1,0.5205738425991493,1,0.6103602859922618
P1256_3_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.30496933551872735,0,0.0,1,0.33208741380801604,1,0.5116451930723617,0,0.0,1,0.6675901947617626,0,0.0,0,0.0
P125_346,G1,S001|S002|S004|S008|S009|S010|S012|S013|S014,49,464.0,13,2,32174.623859836232,42.468542312456634,1,0.4086889044083119,2,0.6083933928721064,2,0.5112702828073934,2,0.33138054562833885,4,0.593908024031704,3,0.7181254466550235,2,0.5394981175541989,2,0.6210160070618891
P125_346,G2,S003|S005|S006|S007|S011|S015,31,294.0,11,2,23922.411071376056,28.117423176033984,4,0.33200891361778767,1,0.28300565573654773,1,0.43053542491963365,4,0.5397300575177318,2,0.27723137074895454,1,0.8496058518056577,1,0.5205738425991493,1,0.6103602859922618
P125_34_6,G1,S001|S002|S004|S008|S009|S010|S012|S013|S014,49,464.0,13,2,32174.623859836232,42.468542312456634,1,0.4086889044083119,2,0.6083933928721064,2,0.5112702828073934,2,0.33138054562833885,4,0.593908024031704,3,0.7181254466550235,2,0.5394981175541989,2,0.6210160070618891
P125_34_6,G2,S003|S005|S006|S007|S015,28,269.0,10,2,22732.78078563962,27.04025192150426,4,0.33200891361778767,1,0.1587107030498461,1,0.43053542491963365,4,0.5397300575177318,1,0.3117436179873596,1,0.8496058518056577,1,0.5205738425991493,1,0.6103602859922618
P125_34_6,G3,S011,3,25.0,1,0,1189.6302857364385,1.077171254529726,0,0.0,1,0.5120937769095864,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P125_36_4,G1,S001|S002|S004|S008|S009|S010|S012|S013|S014,49,464.0,13,2,32174.623859836232,42.468542312456634,1,0.4086889044083119,2,0.6083933928721064,2,0.5112702828073934,2,0.33138054562833885,4,0.593908024031704,3,0.7181254466550235,2,0.5394981175541989,2,0.6210160070618891
P125_36_4,G2,S003|S005|S007|S011|S015,25,235.0,9,2,21173.361774081077,24.492301686846652,4,0.29763396400587394,1,0.28300565573654773,1,0.2808090519781115,4,0.4820594143328195,2,0.27723137074895454,1,0.548613238665586,1,0.5205738425991493,1,0.6103602859922618
P125_36_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.30496933551872735,0,0.0,1,0.33208741380801604,1,0.5116451930723617,0,0.0,1,0.6675901947617626,0,0.0,0,0.0
P125_3_46,G1,S001|S002|S004|S008|S009|S010|S012|S013|S014,49,464.0,13,2,32174.623859836232,42.468542312456634,1,0.4086889044083119,2,0.6083933928721064,2,0.5112702828073934,2,0.33138054562833885,4,0.593908024031704,3,0.7181254466550235,2,0.5394981175541989,2,0.6210160070618891
P125_3_46,G2,S003|S005|S007|S015,22,210.0,8,2,19983.731488344638,23.41513043231693,4,0.29763396400587394,1,0.1587107030498461,1,0.2808090519781115,4,0.4820594143328195,1,0.3117436179873596,1,0.548613238665586,1,0.5205738425991493,1,0.6103602859922618
P125_3_46,G3,S006|S011,9,84.0,3,0,3938.6795830314195,4.702292743717059,1,0.21446720448057396,1,0.19387076442814052,1,0.23353777244996232,1,0.3598103201343488,1,0.37858449598455035,1,0.46947737406341655,0,0.0,0,0.0
P126_345,G1,S001|S002|S004|S008|S009|S011,40,389.0,10,1,22779.06595480046,33.9648494985753,1,0.4086889044083119,2,0.28689016872319856,2,0.5112702828073934,2,0.33138054562833885,3,0.3792662613290192,3,0.7181254466550235,1,0.6194586672608633,1,0.7113355165089295
P126_345,G2,S003|S005|S006|S007|S010|S012|S013|S014|S015,40,369.0,14,3,33317.96897641184,36.621115989915324,4,0.33200891361778767,2,0.43689819644706906,1,0.43053542491963365,4,0.5397300575177318,4,0.42294427060608264,1,0.8496058518056577,2,0.4713971980152657,2,0.5489806335377224
P126_34_5,G1,S001|S002|S004|S008|S009|S011,40,389.0,10,1,22779.06595480046,33.9648494985753,1,0.4086889044083119,2,0.28689016872319856,2,0.5112702828073934,2,0.33138054562833885,3,0.3792662613290192,3,0.7181254466550235,1,0.6194586672608633,1,0.7113355165089295
P126_34_5,G2,S003|S005|S006|S007|S015,28,269.0,10,2,22732.78078563962,27.04025192150426,4,0.33200891361778767,1,0.1587107030498461,1,0.43053542491963365,4,0.5397300575177318,1,0.3117436179873596,1,0.8496058518056577,1,0.5205738425991493,1,0.6103602859922618
P126_34_5,G3,S010|S012|S013|S014,12,100.0,4,1,10585.188190772213,9.580864068411065,0,0.0,2,0.6358061564416765,0,0.0,0,0.0,4,0.6135165234362475,0,0.0,1,0.7508203032460035,1,0.8670840713570847
P126_35_4,G1,S001|S002|S004|S008|S009|S011,40,389.0,10,1,22779.06595480046,33.9648494985753,1,0.4086889044083119,2,0.28689016872319856,2,0.5112702828073934,2,0.33138054562833885,3,0.3792662613290192,3,0.7181254466550235,1,0.6194586672608633,1,0.7113355165089295
P126_35_4,G2,S003|S005|S007|S010|S012|S013|S014|S015,34,310.0,12,3,30568.919679116854,32.995994500727996,4,0.29763396400587394,2,0.43689819644706906,1,0.2808090519781115,4,0.4820594143328195,4,0.42294427060608264,1,0.548613238665586,2,0.4713971980152657,2,0.5489806335377224
P126_35_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.30496933551872735,0,0.0,1,0.33208741380801604,1,0.5116451930723617,0,0.0,1,0.6675901947617626,0,0.0,0,0.0
P126_3_45,G1,S001|S002|S004|S008|S009|S011,40,389.0,10,1,22779.06595480046,33.9648494985753,1,0.4086889044083119,2,0.28689016872319856,2,0.5112702828073934,2,0.33138054562833885,3,0.3792662613290192,3,0.7181254466550235,1,0.6194586672608633,1,0.7113355165089295
P126_3_45,G2,S003|S005|S007|S015,22,210.0,8,2,19983.731488344638,23.41513043231693,4,0.29763396400587394,1,0.1587107030498461,1,0.2808090519781115,4,0.4820594143328195,1,0.3117436179873596,1,0.548613238665586,1,0.5205738425991493,1,0.6103602859922618
P126_3_45,G3,S006|S010|S012|S013|S014,18,159.0,6,1,13334.237488067196,13.205985557598398,1,0.2445111672743579,2,0.6358061564416765,1,0.2662532646084167,1,0.41021489316507076,4,0.6135165234362475,1,0.5352448222522713,1,0.7508203032460035,1,0.8670840713570847
P12_3456,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21589.43566906402,32.88767824404557,1,0.4086889044083119,1,0.4384998547953934,2,0.5112702828073934,2,0.33138054562833885,2,0.43681373820234015,3,0.7181254466550235,1,0.6194586672608633,1,0.7113355165089295
P12_3456,G2,S003|S005|S006|S007|S010|S011|S012|S013|S014|S015,43,394.0,15,3,34507.59926214827,37.69828724444505,4,0.33200891361778767,2,0.4990456727904199,1,0.43053542491963365,4,0.5397300575177318,4,0.48362405148372,1,0.8496058518056577,2,0.4713971980152657,2,0.5489806335377224
P12_345_6,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21589.43566906402,32.88767824404557,1,0.4086889044083119,1,0.4384998547953934,2,0.5112702828073934,2,0.33138054562833885,2,0.43681373820234015,3,0.7181254466550235,1,0.6194586672608633,1,0.7113355165089295
P12_345_6,G2,S003|S005|S006|S007|S010|S012|S013|S014|S015,40,369.0,14,3,33317.96897641184,36.621115989915324,4,0.33200891361778767,2,0.43689819644706906,1,0.43053542491963365,4,0.5397300575177318,4,0.42294427060608264,1,0.8496058518056577,2,0.4713971980152657,2,0.5489806335377224
P12_345_6,G3,S011,3,25.0,1,0,1189.6302857364385,1.077171254529726,0,0.0,1,0.5120937769095864,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P12_346_5,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21589.43566906402,32.88767824404557,1,0.4086889044083119,1,0.4384998547953934,2,0.5112702828073934,2,0.33138054562833885,2,0.43681373820234015,3,0.7181254466550235,1,0.6194586672608633,1,0.7113355165089295
P12_346_5,G2,S003|S005|S006|S007|S011|S015,31,294.0,11,2,23922.411071376056,28.117423176033984,4,0.33200891361778767,1,0.28300565573654773,1,0.43053542491963365,4,0.5397300575177318,2,0.27723137074895454,1,0.8496058518056577,1,0.5205738425991493,1,0.6103602859922618
P12_346_5,G3,S010|S012|S013|S014,12,100.0,4,1,10585.188190772213,9.580864068411065,0,0.0,2,0.6358061564416765,0,0.0,0,0.0,4,0.6135165234362475,0,0.0,1,0.7508203032460035,1,0.8670840713570847
P12_34_56,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21589.43566906402,32.88767824404557,1,0.4086889044083119,1,0.4384998547953934,2,0.5112702828073934,2,0.33138054562833885,2,0.43681373820234015,3,0.7181254466550235,1,0.6194586672608633,1,0.7113355165089295
P12_34_56,G2,S003|S005|S006|S007|S015,28,269.0,10,2,22732.78078563962,27.04025192150426,4,0.33200891361778767,1,0.1587107030498461,1,0.43053542491963365,4,0.5397300575177318,1,0.3117436179873596,1,0.8496058518056577,1,0.5205738425991493,1,0.6103602859922618
P12_34_56,G3,S010|S011|S012|S013|S014,15,125.0,5,1,11774.818476508652,10.658035322940792,0,0.0,2,0.6546177591935244,0,0.0,0,0.0,4,0.6327776750036705,0,0.0,1,0.6585643236643866,1,0.7605423462108283
P12_356_4,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21589.43566906402,32.88767824404557,1,0.4086889044083119,1,0.4384998547953934,2,0.5112702828073934,2,0.33138054562833885,2,0.43681373820234015,3,0.7181254466550235,1,0.6194586672608633,1,0.7113355165089295
P12_356_4,G2,S003|S005|S007|S010|S011|S012|S013|S014|S015,37,335.0,13,3,31758.549964853293,34.07316575525772,4,0.29763396400587394,2,0.4990456727904199,1,0.2808090519781115,4,0.4820594143328195,4,0.48362405148372,1,0.548613238665586,2,0.4713971980152657,2,0.5489806335377224
P12_356_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.30496933551872735,0,0.0,1,0.33208741380801604,1,0.5116451930723617,0,0.0,1,0.6675901947617626,0,0.0,0,0.0
P12_35_46,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21589.43566906402,32.88767824404557,1,0.4086889044083119,1,0.4384998547953934,2,0.5112702828073934,2,0.33138054562833885,2,0.43681373820234015,3,0.7181254466550235,1,0.6194586672608633,1,0.7113355165089295
P12_35_46,G2,S003|S005|S007|S010|S012|S013|S014|S015,34,310.0,12,3,30568.919679116854,32.995994500727996,4,0.29763396400587394,2,0.43689819644706906,1,0.2808090519781115,4,0.4820594143328195,4,0.42294427060608264,1,0.548613238665586,2,0.4713971980152657,2,0.5489806335377224
P12_35_46,G3,S006|S011,9,84.0,3,0,3938.6795830314195,4.702292743717059,1,0.21446720448057396,1,0.19387076442814052,1,0.23353777244996232,1,0.3598103201343488,1,0.37858449598455035,1,0.46947737406341655,0,0.0,0,0.0
P12_36_45,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21589.43566906402,32.88767824404557,1,0.4086889044083119,1,0.4384998547953934,2,0.5112702828073934,2,0.33138054562833885,2,0.43681373820234015,3,0.7181254466550235,1,0.6194586672608633,1,0.7113355165089295
P12_36_45,G2,S003|S005|S007|S011|S015,25,235.0,9,2,21173.361774081077,24.492301686846652,4,0.29763396400587394,1,0.28300565573654773,1,0.2808090519781115,4,0.4820594143328195,2,0.27723137074895454,1,0.548613238665586,1,0.5205738425991493,1,0.6103602859922618
P12_36_45,G3,S006|S010|S012|S013|S014,18,159.0,6,1,13334.237488067196,13.205985557598398,1,0.2445111672743579,2,0.6358061564416765,1,0.2662532646084167,1,0.41021489316507076,4,0.6135165234362475,1,0.5352448222522713,1,0.7508203032460035,1,0.8670840713570847
