partition,group,zones,boxes,cargo_kg,transport_sorties,relay_sorties,work_seconds,energy_kwh,need_A_aircraft,occupancy_A_aircraft,need_B_aircraft,occupancy_B_aircraft,need_C_aircraft,occupancy_C_aircraft,need_A_batteries,occupancy_A_batteries,need_B_batteries,occupancy_B_batteries,need_C_batteries,occupancy_C_batteries,need_relay_aircraft,occupancy_relay_aircraft,need_relay_components,occupancy_relay_components
P1,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P1,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S011|S012|S013|S014|S015,65,604.0,20,3,51080.14857278932,65.32163640346091,4,0.48063458601741704,2,0.7467043570284501,2,0.5103204924747364,6,0.5163438739180751,4,0.7193867986873669,4,0.5199472602052566,2,0.6666954393363289,3,0.5135598995637273
P2,G1,S001|S011,18,179.0,4,0,5492.953518084055,7.662783930280744,1,0.16361996710908194,1,0.14830597127054643,2,0.18642819906256447,1,0.2716199982829665,1,0.2896070562808867,2,0.38008667709492516,0,0.0,0,0.0
P2,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,62,579.0,19,3,49890.51828705288,64.24446514893118,4,0.48063458601741704,2,0.6806777885995327,2,0.5103204924747364,6,0.5163438739180751,4,0.6549195356526758,4,0.5199472602052566,2,0.6666954393363289,3,0.5135598995637273
P3,G1,S001|S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,77,733.0,22,3,54193.8415194005,70.8300778246822,4,0.5170568044288295,2,0.6806777885995327,2,0.67631804654529,6,0.5566527395460061,4,0.6549195356526758,4,0.6891637710384382,2,0.6666954393363289,3,0.5135598995637273
P3,G2,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P4,G1,S001,15,154.0,3,0,4303.323232347616,6.585612675751017,1,0.4166451397598866,0,0.0,2,0.47472447541700247,1,0.6916585679957953,0,0.0,2,0.9678602770620893,0,0.0,0,0.0
P4,G2,S002|S003|S004|S005|S006|S007|S008|S009|S010|S012|S013|S014|S015,62,579.0,19,3,49890.51828705288,64.24446514893118,4,0.48063458601741704,2,0.6806777885995327,2,0.5103204924747364,6,0.5163438739180751,4,0.6549195356526758,4,0.5199472602052566,2,0.6666954393363289,3,0.5135598995637273
P4,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
